2022 bis einschließlich Juli,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,,,,,,,
Datum Versammlung,Versammlungsbeginn,Versammlungsende,Örtlichkeit (ink. AKG + SKG),Stationär / sfv,Organisation,Thema,TN-Zahl
2022-04-27 00:00:00,18.00,21.30,Königsplatz – Königsplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",4000
2022-04-27 00:00:00,14.00,16.00,Stachus,stationär,Verein für vedische Kultur ISKCON München,Vegetarismus,10
2022-04-28 00:00:00,10.00,22.00,Odeonsplatz,stationär,Münchner Flüchtlingsrat e.V.,Mahnwache Aufnahme aus Afghanistan,20
2022-04-28 00:00:00,12:45:00,15:45:00,Kistlerhofstr. 60,stationär,,Falun Gong,5
2022-04-28 00:00:00,18.00,20.00,Max-Joseph-Platz,stationär,,"Einigkeit, Recht und Freiheit! Keine Impfpflicht! Freie Entscheidung!",50
2022-04-28 00:00:00,18.15,20.00,Karlspl.,stationär,Öku-Büro für Frieden und Gefrechtigkeit,SOS Kolumbien,100
2022-04-28 00:00:00,17.30,19.00,Max-Joseph-Str.,stationär,,ein sofortiges Energieembargo und Stopp der Gas- und Importgeschäfte der Bundesregierung Deutschlands mit Russland,300-700
2022-04-29 00:00:00,18.00,20.00,Odeonsplatz Platz vor der Feldherrnhalle,stationär,,"Unsere Kinder, gehören nicht dem Staat!",20-50
2022-04-29 00:00:00,10.00,13.00,Landshuter Alle,stationär,,Immissionschutzmaßnahmen an der Landshuter Allee,30
2022-04-29 00:00:00,18.00,19.00,Bunzlauer Platz,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-04-29 00:00:00,17.00,19.00,MPL-Friedensengel,sfv,Fridays for Future,Fridays for Future München,100
2022-04-30 00:00:00,13.00,16.00,Karlsplatz/Stachus,stationär,,Bilder von unschuldigen Menschen,10-12
2022-04-30 00:00:00,14.30,18.00,Neuhauser Str.  mittig beim Jagd- und Fischereimuseum,stationär,,Activists for the Victims,5-15
2022-04-30 00:00:00,14.00,16.30,Münchner Freiheit Schachbrett,stationär,,Info`s auf d`Straß fürs Hirn einschalten,20
2022-04-30 00:00:00,19.00,22.00,Geschwister-Scholl-Platz – Königsplatz,sfv,,Feministische Demo,300
2022-04-30 00:00:00,17.30,20.00,Karlspl.,stationär,Öku-Büro für Frieden und Gefrechtigkeit,SOS Kolumbien,100
2022-04-30 00:00:00,15.00,16.00,Walpurgisstr.,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-04-30 00:00:00,15.00,17.00,Odeonsplatz Platz vor der Feldherrnhalle,stationär,,Frieden in der Ukraine,500
2022-04-30 00:00:00,17.00,18.30,Wittelsbacherplatz,stationär,,Menschenrechtsverletzungen der Israelischen Streitkräfte gegen Muslime in der Al-Aqsa Moschee,500
2022-04-30 00:00:00,14.00,16.00,Lottlisa-Behling-Weg – Moosacher Str. P+R Oberwiesenfeld,Autokorso,,Gegen Impfzwang bei Pflegekräften und Soldaten sowie zwangsfinanzierte Medienpropaganda,160 TN in 80 KFZ
2022-04-30 00:00:00,17.00,20.00,Walpurgisstr.,stationär,AG Bewegte Quartiere,Kultur direkt vor der Haustür,200
2022-04-30 00:00:00,12.00,14.00,Professor-Huber-Platz,stationär,,"Zurück zum Glauben, Zurück zu Gott",20-40
2022-04-30 00:00:00,12.00,14.00,Geschwister-Scholl-Platz – Marienplatz,sfv,,Russen gegen den Krieg in der Ukraine // Russen bringen Putin nach Den Haag,300
2022-05-01 00:00:00,09.00,17.00,Marienplatz – Theresienwiese,sfv,DKP München,Auf die Straße am 1. Mai,2000
2022-05-01 00:00:00,09.45,10.30,Schwanthalerstr. - Marienplatz,sfv,,1. Mai – Tag der internationalen Arbeiterbewegung,1500
2022-05-01 00:00:00,09.45,12.45,Reiterdenkmal - Marienplatz,sfv,DGB München,1. Mai – Tag der Arbeit,4500
2022-05-01 00:00:00,10.00,16.00,Rindermarkt,stationär,,1. Mai – Kampftag der internationalen Arbeiterklasse,50
2022-05-01 00:00:00,10.00,17.00,Rindermarkt,stationär,Freie Arbeiter*innen Union München,1. Mai Internationaler Tag der Arbeiter*innen,80
2022-05-01 00:00:00,10.30,11.00,Marienplatz,stationär,,1. Mai – Tag der internationalen Arbeiterbewegung,1500
2022-05-01 00:00:00,11.00,17.00,Königsplatz,stationär,,1. Mai – Kampftag der Arbeiterklasse,1000
2022-05-01 00:00:00,11.00,17.00,Max-Joseph-Platz,stationär,,Heraus zum ersten Mai,500-1000
2022-05-01 00:00:00,11.00,17.00,Odeonsplatz,stationär,Münchner Gewerkschaslinke,Tag der internationalen Arbeiter*innenbewegung. Soziales,1000
2022-05-01 00:00:00,11.00,17.00,Max-Joseph-Pl.,stationär,,Heraus zum 1. Mai,500-1000
2022-05-01 00:00:00,11.00,13.00,Karlsplatz,stationär,,1. Mai – Kampftag der Arbeiterklasse,500
2022-05-01 00:00:00,12.00,13.50,Geschwister-Scholl-Platz – Münchner Freiheit,sfv,Bündnis Social Peace,"soziale Gerechtigkeit, Tag der Arbeit",200-250
2022-05-01 00:00:00,12.30,15.30,Rotkreuzplatz,stationär,Freie Arbeiter*innen Union München,"überlastet, ungesehen, un(ter)bezahlt – selbstorganisiert  solidarisch gegen miese Arbeitsbedingungen",80
2022-05-01 00:00:00,12.30,12.35,Marienplatz bis Rindermarkt,sfv,,Straßen frei zum 1. Mai,100
2022-05-01 00:00:00,12.30,16.00,Rindermarkt – Schlierseestr. 21,sfv,,"Zukunftsangst beenden – Kapitalismus stürzen! Gegen Krieg, Hunger, Klimawandel, Kapitalismus, Aufrüstung, Faschismus und Patriachat – Heraus zum revolutionären 1. Mai Kampftag der ArbeiterInnenklasse",300
2022-05-01 00:00:00,13.00,15.00,Karlsplatz,stationär,,1. Mai Tag der Arbeit,10
2022-05-01 00:00:00,16.00,20.30,Schlierseestraße Teilstück zwischen Spielplatz und Stadtteilzentrum Barrio Olga Benario,stationär,,Auch Kulturschaffende sind Werktätige – Heraus zum internationalen Tag der Arbeit!,300
2022-05-01 00:00:00,16.00,offen,Platz der Freiheit,stationär,CSU Neuhausen-Nymphenburg,Gedenkveranstaltung zur Befreiung des KZ Dachau,10-15
2022-05-01 00:00:00,16.30,17.30,Prälat-Miller-Weg,stationär,,"Der linke Aufbruch, Kapitalismus ist das Virus",30
2022-05-02 00:00:00,08.00,13.00,Nymphenburger Str. 16 Ecke Sandstr.,stationär,,Freiheit für Mirza und alle kurdischen politischen Gefangenen,30
2022-05-02 00:00:00,11.00,13.00,Max-Joseph-Pl.,stationär,ver.di Bz. München,Tarifrunde Sozial und Erziehungsdienst,300
2022-05-02 00:00:00,11.00,12.30,Goldschmiedplatz,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-05-03 00:00:00,12.00,13.00,Friedensengel bis Europaplatz,stationär,Bayerischer Journalisten- Verband e.V.,„Wenn Journalisten schweigen….“ Wir gedenken der bisher im Ukraine-Krieg getöteten Journalistinnen und Journalisten und mahnen die steigenden Angriffe auf die Pressefreiheit an.,500
2022-05-03 00:00:00,17.00,18.00,Karlsplatz,stationär,,Stoppt die Angriffe der irakischen Armee auf die Ezid*innen in Sengal,15
2022-05-03 00:00:00,18.00,19.00,Wildtaubenweg,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-05-03 00:00:00,18.15,20.15,Pasinger Bahnhofsplatz bei McDonald`s,stationär,Activits for the Victims,Activits for the Victims,5-20
2022-05-04 00:00:00,09.00,10.00,Königsplatz – Odeonsplatz,sfv,,Aktion im Rahmen der Sozial- und Erziehungsdiensttarifrunde,150
2022-05-04 00:00:00,10.00,13.00,Odeonsplatz,stationär,ver.di Bz. München,Tarifrunde Sozial und Erziehungsdienst,1000
2022-05-04 00:00:00,10.00,11.35,Wittelsbacherplatz bis Wittelsbacherplatz,sfv,Gewerkschaft Erziehung und Wissenschaft München,Streik im Sozial- Erziehungsdienst,200
2022-05-04 00:00:00,14.00,16.00,Sendlinger  Straße 8,stationär,Verein für vedische Kultur e.V.,Vegetarismus,10
2022-05-04 00:00:00,16.00,17.00,Am Olympiapark 1,stationär,Extinction Rebellion,Earth Overshoot Day – inszeniertes Festbankett vor einem klimaschädlichen Unternehmen,10
2022-05-04 00:00:00,18.00,21.30,Königsplatz – Königsplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",4000
2022-05-05 00:00:00,08.15,17.00,Nymphenburger Str. 16 (Sandstr. Östl. Gericht),stationär,,No Future For Repression: Solidarität mit allen Angeklagten der IAA-Proteste,25
2022-05-05 00:00:00,18.00,19.00,Rindermarkt bis Sonnenstraße Höhe Stachus,sfv,Fördergemeinschaft Curit e.V.,Europäischer Protesttag für Menschen mit Behindertung,20
2022-05-05 00:00:00,18.00,20.00,Odeonsplatz,stationär,,Keine Impfpflicht! Freie Entscheidung!,30
2022-05-05 00:00:00,19:00:00,20.00,Georg-Freundorfer-Platz – Karlsplatz,sfv,,"Gegen Polizeigewalt – In Gedanken an die Opfer staatlicher Gewalt. Gegen Faschismus, Repressionen, Krieg und Kapitalismus",100
2022-05-06 00:00:00,14.00,15.50,Marienplatz – Marienplatz,sfv,,"FridaysForFuture, 2 Jahre rot-grüne Koalition in München",150
2022-05-07 00:00:00,10.30,14.00,Eissportstation bis Lindwurm/Nussbaumstr.,sfv,Evang. Motorradfreunde St. Matthäus,Bundesweiter Tag der Motorradfahrer*Innen,300
2022-05-07 00:00:00,12.00,15.00,Oberföhringer Str. 8,stationär,IGFM AQG München,Menschenrechte in Katar,40
2022-05-07 00:00:00,12.00,14.00,Rotkreuzplatz,stationär,,Zurück zu Gott,20-40
2022-05-07 00:00:00,14.00,19.00,Marienplatz,stationär,Behindertenverband Bayern e.V.,Behindertenprotesttag,100 – 200
2022-05-07 00:00:00,14.00,17.30,Königsplatz – Königsplatz,sfv,Bündnis um München steht auf,Wir Laufen für die Versammlungsfreiheit und Selbstbestimmung beim Impfen,5000
2022-05-07 00:00:00,14.00,16.30,Rindermarkt,stationär,,Info`s auf d`Straß fürs Hirn einschalten,20
2022-05-07 00:00:00,14.00,17:30:00,Rablstr. - Oberanger,sfv,,"#Don´t forget Afghanistan – Aufnahmeprogramm, Familienzusammenführung, Bleiberecht",500
2022-05-07 00:00:00,14.00,22.00,Karl-Stützel-Platz und zurück,sfv,Piratenpartei Deutschland Bezirksverband Oberbayern,Legalisierung von Cannabis als Genussmittel für Erwachsene verbesserte Bedingungen für die Nutzung von Cannabis als Medizin und Rohstoff,200-400
2022-05-07 00:00:00,14.00,15.00,Karlspl.,stationär,,Massentierhaltung gefährdet die Gesundheit im Rahmen der Albert-Schweitzer-Stiftung in Berlin,9
2022-05-07 00:00:00,15.00,18.00,Max-Joseph-Pl.,stationär,Active Love,Active Love,10
2022-05-07 00:00:00,17.15,20.15,Karlsplatz beim Karlstor,stationär,Activits for the Victims,Activits for the Victims,5-20
2022-05-08 00:00:00,12.00,13.15,Brienner Str. 56,stationär,Albanisch-Deutscher-Kultur e.V.,Protest für die Freilassung Politischer Gefangener in Nord-Mazedonien,200-300
2022-05-08 00:00:00,13.00,17.00,Lessingstr. (ukrainisches Konsulat) – Odeonsplatz,sfv,,Gedenken der Opfer des Nationalsozialismus / Anti-Kriegs Kundgebung / Solidarität mit der Ukraine,3000
2022-05-08 00:00:00,13.00,15.00,Karlsplatz,stationär,,Free Russians gegen Faschismus und gegen den Krieg in der Ukraine,300
2022-05-08 00:00:00,15.00,17.00,Kapuzinerstraße,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-05-08 00:00:00,15.00,18.00,Pariser Platz – Giesinger Bahnhofplatz,sfv,,Damals wie heute – organisiert kämpfen gegen Krieg und Faschismus,350
2022-05-08 00:00:00,15.00,17.00,Marienplatz,stationär,,"Jesus Christus: ""Ich bin gekommen, damit sie das Leben in Fülle haben"" Christliche Antworten auf die Ängste und Probleme in der aktuellen Zeit und Gesellschaft",200-250
2022-05-09 00:00:00,14.00,19.30,Odeonsplatz Platz vor der Feldherrnhalle,stationär,,Diskriminierung gegen Russisch sprachigen Leuten,700
2022-05-09 00:00:00,14.00,15.30,Münchner Freiheit,stationär,Unsterbliches Regiment Deutschland e.V.,Ehrung der sowjetischen Opfer im WW II,25
2022-05-09 00:00:00,14.00,16.00,noch offen,stationär,,Stop Putin! Stop Russland! No War!,30
2022-05-09 00:00:00,14.00,15.00,Wittelsbacher Platz,stationär,IG Metall,Zukunft für die LDA bei SIEMENS,400
2022-05-09 00:00:00,15.00,17.00,Hultschiner Str. 8,stationär,Animal Rebellion,Protest gegen den gefährlichen Aufruf zum Speziesismus,30
2022-05-09 00:00:00,17.00,20.00,"Hofgarten, Denkmal Weiße Rose – Platz der Opfer",sfv,,Unsterbliches Regiment – Gedenkmarsch für die Opfer des 2. Weltkrieges,100 – 200
2022-05-09 00:00:00,18.00,19.00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2022-05-10 00:00:00,08.30,10.30,Seitzstraße/Ecke Prinzregentenstraße,stationär,ver.di München,Ballungsraumzulage jetzt!,200
2022-05-10 00:00:00,18.15,20.15,Marienplatz,stationär,Activits for the Victims,Activits for the Victims,5-20
2022-05-10 00:00:00,08.00,08.30,Marsstr. (vor der Telekom) - Arnuflstr. 52,sfv,ver.di München FG IKT,ver.di Streik – Telekom Tarifrunde,350
2022-05-11 00:00:00,09.30,10.30,"Verkehrsinsel Lerchenauer Str., Abschnitt zwischen Doslterstr. / Petuelring",stationär,,Klimakrise / Verkehrswende / Ausstieg aus Produktion von Verbrennungsmotoren,5-15
2022-05-11 00:00:00,18.00,21.30,Königsplatz – Königsplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",4000
2022-05-11 00:00:00,14.00,16.00,Sendlinger  Straße 8,stationär,Verein für vedische Kultur e.V.,Vegetarismus,10
2022-05-12 00:00:00,09.00,12.30,Marienplatz,stationär,ver.di Bz. München,Tarifrunde Sozial und Erziehungsdienst,1500
2022-05-12 00:00:00,17.00,18.30,Erika-Mann-Str. 31 – Erika-Mann-Str. 31,sfv,,Baumbegrünung in der Maxvorstadt,80
2022-05-12 00:00:00,18.00,20.00,Max-Joseph-Platz,stationär,,Keine Impfpflicht! Freie Entscheidung!,30
2022-05-12 00:00:00,09.00,11.00,Wittelsbacherplatz – Marienplatz,sfv,Bildungsgewerkschaft,Warnstreik Sozial- und Erziehungsdienst,200
2022-05-12 00:00:00,13:30:00,15:30:00,Wiener Platz,stationär,,Situation der Sexarbeiter*injnen! Resperkt für Sexarbeiter*innen,25
2022-05-12 00:00:00,07.45,8.15,Schlierseestr. 47,stationär,ver.di Jugend München,"Tarifrunde Sozial und Erziehungsdienst, Jugend/Azubistreik",50-150
2022-05-12 00:00:00,17.00,18:30:00,Marienplatz,stationär,Parents for Future,Kloima Treff Punkt Die In,30-40
2022-05-12 00:00:00,12.45,15.45,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-05-13 00:00:00,13.00,14.00,Stachus,stationär,Frauen in Schwarz,Mahnwache der Frauen in Schwarz,8-15
2022-05-13 00:00:00,16.00,22.00,Theresienwiese,stationär,Ravestreamradio,Vereinigung von Künstlern der elektronischen Musik. Mehr Zusammenhalt in der Technoszene! Repräsentation der Szene nach außen.,600
2022-05-13 00:00:00,18.00,19.30,Obere Grasstraße 1,stationär,,Illegaler Anriss Uhrmacherhäusel,40-50
2022-05-13 00:00:00,08.30,11.30,Nymphenburger Str. 16 (Sandstr. Östl. Gericht),stationär,,"Freiehit füt Mirza und alle kurdischen politischen Gefangenene – Nicht die PKK ist terroristisch, sondern der türkische Staat",30
2022-05-13 00:00:00,18.00,21.00,Hans-Mielich-Platz,stationär,,Candidplatz für alle statt Canididtor für Investoren,50
2022-05-14 00:00:00,16:45:00,19.45,Neuhauser Str.  mittig beim Jagd- und Fischereimuseum,stationär,Activits for the Victims,Activits for the Victims,5-20
2022-05-14 00:00:00,10.00,14.00,Wiener Platz,stationär,"BUND Naturschutz, Ortsgruppe München Ost",Straßensammlung BUND Naturschutz mit Infostand,6
2022-05-14 00:00:00,14.00,18.00,Gärtnerplatz bis Max II,sfv,Seebrücke München,Landesaufnahmeprogramme Kom. Aufnahme von Geflüchteten,400
2022-05-14 00:00:00,14.00,16.30,Am Harras,stationär,,Info`s auf d`Straß fürs Hirn einschalten,20
2022-05-14 00:00:00,14.00,16.00,Prinz-Carl-Palais – OPL,sfv,Democrats Abroad,„Bans Off Our Bodies“ gegen die Abschaffung des Gesetzes „Roe v. Wade“,50
2022-05-14 00:00:00,11:45:00,16:45:00,Karlspl.,stationär,,Falun Gong,30
2022-05-14 00:00:00,12.00,16.00,Königsplatz,stationär,,Zurück zum Glauben Zurück zu Gott,20-40
2022-05-14 00:00:00,14.00,16.00,THW bis THW,sfv,,gegen die Lügen und Propaganda der Medien,160/80
2022-05-14 00:00:00,15.00,16.00,Franz-Josef-Strauß-Ring 5,stationär,,Abreibung,20
2022-05-15 00:00:00,15.00,18.30,OPL – Gärtnerplatz,sfv,,"Erinnerung an die Vertreibung, Ermordung und Unterdrückung des palästinensischen Volks",75
2022-05-16 00:00:00,08.00,19.00,Geschwister-Scholl-Platz,stationär,,Public Climate School – für mehr Klimabidlung an den Unis und Hochschulen,40
2022-05-17 00:00:00,19:30:00,21.00,Müllerstraße bis Müllerstraße,sfv,sub e.V.,IDAHOBI*T*,500
2022-05-17 00:00:00,18.15,20.15,Karlsplatz beim Karlstor,stationär,Activits for the Victims,Activits for the Victims,5-20
2022-05-17 00:00:00,12.00,14.00,Maxmonument,stationär,,Frieden für die Ukraine,30-50
2022-05-18 00:00:00,16.00,18.00,Karlsplatz,stationär,,Gedenken an der Völkermord am tamilischen Volk,150
2022-05-18 00:00:00,18.00,21.30,Königsplatz – Königsplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",4000
2022-05-18 00:00:00,18.00,22.00,Matthias-Pschorr-Str bis KPS,sfv,ADFC München,"Ride of Silence - Im Gedenken an die verstorbenen Radfahrer in München werden Ghostbikes aufgestellt. Erhmahnung an die Stadt zur Vision Zero, Sicherheit im Straßenverkehr",150
2022-05-18 00:00:00,14.00,16.00,Sendlinger  Straße 8,stationär,Verein für vedische Kultur e.V.,Vegetarismus,10
2022-05-19 00:00:00,18.00,20.00,Odeonsplatz,stationär,,Keine Impfpflicht! Freie Entscheidung!,30
2022-05-19 00:00:00,17.00,18.00,Marienplatz,stationär,Parents for Future,Klimatreff Punkt,6
2022-05-19 00:00:00,12.45,15.45,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-05-19 00:00:00,18.30,20.30,Karlsplatz/Stachus,stationär,,Einrichtungsbezogene Impfpflicht durchgegangen,100
2022-05-20 00:00:00,16.00,17.45,Stachus bis Marienplatz,sfv,Spielmobile e.V.,"Friede, Freude, Ehrenamt?…",300
2022-05-20 00:00:00,18.00,19.00,MPL/Stachus?,stationär,,Aktiver Widerstand gegen Weltkriegsgefahr und gegen Sozialabbau! Gegen Nazipropaganda!,20-30
2022-05-20 00:00:00,16.00,18.00,Odeonsplatz - Odeonsplatz,sfv,Bündnis Social Peace,"soziale Gerechtigkeit, Inflation",160
2022-05-21 00:00:00,10.00,13.45,Stachus,stationär,,Gewalt an FLINTA insbesondere verbale Gewalt,20
2022-05-21 00:00:00,13.00,18.00,Marienplatz,stationär,,Kinderschutzaktion #OpSafeKids,20
2022-05-21 00:00:00,14.00,16.30,Max-Joseph-Pl.,stationär,,Info`s auf d`Straß fürs Hirn einschalten,20
2022-05-21 00:00:00,14.00,18.00,Odeonsplatz Platz vor der Feldherrnhalle,stationär,,Erlebe den Klang der Freiheit – Im Garten der Freiheit – München mit Herz gegen Zwang,2500
2022-05-21 00:00:00,15.00,18.00,Stachus,stationär,Active Love,Active Love,10
2022-05-21 00:00:00,15.00,17.30,Kaflerstr 2,stationär,Ver.di Senioren Bez. München,"Superreiche zur Kasse, Für die Kosten der Krise",20-22
2022-05-21 00:00:00,17.15,20.30,Neuhauser Str.  mittig beim Jagd- und Fischereimuseum,stationär,Activits for the Victims,Activits for the Victims,5-20
2022-05-21 00:00:00,15.00,17.00,Wittelsbacherplatz  ,stationär,,Frieden für die Ukraine,400
2022-05-21 00:00:00,13.00,15.00,Gärtnerplatz-Gärtnerplatz,sfv,,"EU-Taxanomie, Klimaschutz",150
2022-05-21 00:00:00,16.00,22.00,Königsplatz,stationär,Nigerian Community Bayern German,Um auf die unvorstellbar erschütternde Lage in der Ukraine aufmerksam zu machen,100-200
2022-05-21 00:00:00,10.00,14.00,Harras,stationär,Greenpeace München,Kein Essen in den Tank,7
2022-05-21 00:00:00,15.00,17.30,noch offen – Münchner Freiheit,sfv,Proyecto Latino e.V.,Engagement der Welt für das Leben und den Frieden in Kolumbien,200
2022-05-21 00:00:00,14.00,16.30,Theresienwiese – Parkplatz am Ostpark,Autokorso,,Keine Zwangsimpfung für Pflege und Soldaten keine Waffenlieferungen wir wollen Frieden,150 in 80 KFZ
2022-05-21 00:00:00,13.00,16.00,Karl-Stützel-Platz – Isartorplatz,sfv,Team Todenhöfer -Die Gerechtigkeitspartei,Gegen Waffenlieferungen in Krisen- und Kriegsgebiete,100
2022-05-21 00:00:00,19.00,21.00,Karlspl.,stationär,,"Die Welt manifestiert sich zu Kolumbien, wir treffen uns, um über den Frieden in Kolumbien und den Missbrauch der Regierung zu sprechen.",60
2022-05-21 00:00:00,16.00,19.00,Unterhalb Reichenbachbrücke Seite Eduard-Schmid-Str.,stationär,,Seenotrettung ist nicht verhandelbar – Solidarität mit der luventa-Crew,50
2022-05-21 00:00:00,12.00,14.00,Brundageplatz,stationär,,Zurück zum Glauben Zurück zu Gott,20-40
2022-05-22 00:00:00,13.00,14.00,Lerchenauer Str. 65,stationär,Greenpeace München,Keine weiterer Tunnel im Münchner Norden,5
2022-05-22 00:00:00,14.00,16.00,Marienplatz,stationär,,Unterstützung des Aufstands des iranischen Volkes,10
2022-05-23 00:00:00,18.00,19.00,Marienplatz,stationär,,Aktiver Widerstand gegen Weltkriegsgefahr und gegen Sozialabbau! Gegen Nazipropaganda!,20-30
2022-05-23 00:00:00,14.00,16.00,Sendlinger  Straße 8,stationär,ISKCON Vedische Kultur,Vegetarismus – Go Vegetarian,10
2022-05-24 00:00:00,18.15,20.15,Marienplatz,stationär,Activits for the Victims,Activits for the Victims,5-20
2022-05-25 00:00:00,18.00,21.30,Königsplatz – Marienplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",2000
2022-05-25 00:00:00,14.00,16.00,Sendlinger Straße 8,stationär,ISKCON Vedische Kultur,Vegetarismus,10
2022-05-25 00:00:00,10.00,13.00,St.-Pauls-Platz – Geschwister-Scholl-Platz,sfv,Helfer Deutschland e.V.,Gebet für von vorgeburtlicher Tötung bedrohte Menschen,25
2022-05-25 00:00:00,16.30,17.30,Hofmannstraße beim Chinesischen Konsulat,stationär,Weltkongress der Uiguren e.V.,Wo sind unsere Verwandten? - Menschenrechtsverletzungen an den Uiguren,120
2022-05-26 00:00:00,18.00,20.00,Karlsplatz,stationär,,Keine Impfpflicht! Freie Entscheidung!,30
2022-05-26 00:00:00,21.30,22.00,Winzererstr – Schwere-Reiter-Str,sfv,,Mehr Raum für Kultur,150-200
2022-05-26 00:00:00,17.00,18.00,Marienplatz,stationär,Parents for Future,Klimatreff Punkt,6
2022-05-26 00:00:00,12.45,15.45,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-05-26 00:00:00,17.00,18.00,Ubostr. (zw. Feuerhausstr/Altostr.),stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-05-27 00:00:00,13.00,14.00,Stachus,stationär,Frauen in Schwarz,Mahnwache der Frauen in Schwarz,8-15
2022-05-27 00:00:00,18.00,20.00,Max-Joseph-Pl.,stationär,,Kinderrechte,20-50
2022-05-27 00:00:00,21.30,22.00,Winzererstr – Schwere-Reiter-Str,sfv,,Mehr Raum für Kultur,150-200
2022-05-27 00:00:00,17.00,18.00,Marienplatz,stationär,Netzwerk Saubere Energie München,Münchens fossile Fesseln zerschlagen – Volldampf für Geothermie jetzt!,40
2022-05-27 00:00:00,19.00,20.00,Gravelottestr.,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-05-28 00:00:00,13.00,16.00,Sendlinger Str. 8,stationär,,Bilder von unschuldigen Menschen,10-15
2022-05-28 00:00:00,14.00,16.30,Rotkreuzplatz,stationär,,Info`s auf d`Straß fürs Hirn einschalten,20
2022-05-28 00:00:00,14.00,16.00,Harras,stationär,Amnesty International,Mahnwache zur Todesstrafe und zur Menschenrechtslage in Äthiopien,20
2022-05-28 00:00:00,14.00,noch offen,Matthias-Pschorr-Str. Bis P&R Freiham,sfv,500,Gegen zwangsfinanzierte Medienpropaganda und für eine freie Impfentscheidung für Pflegekräfte und Soldaten – Frieden schaffen ohne Waffen,150 in 50 KFZ
2022-05-28 00:00:00,17.15,20.30,Marienplatz,stationär,Activits for the Victims,Activits for the Victims,5-20
2022-05-28 00:00:00,21.30,22.00,Winzererstr – Schwere-Reiter-Str,sfv,,Mehr Raum für Kultur,150-200
2022-05-28 00:00:00,15.00,20.00,Geschwister-Scholl-Platz,stationär,Students For Ukraine,Diskussionsrunde zum Krieg in der Ukraine,50
2022-05-28 00:00:00,11:45:00,22.00,Karlspl.,stationär,,Falun Gong,30
2022-05-28 00:00:00,13.00,15.00,Marienplatz,stationär,,Gemeinsam gegen Krieg,500
2022-05-28 00:00:00,14.00,16.00,Goethestraße 17,stationär,,Gegen die FDP und ihre arbeiter*innenfeindliche Politik,5
2022-05-28 00:00:00,12.00,16.00,Max-Joseph-Pl.,stationär,,Freiheit-Religion,15
2022-05-28 00:00:00,12.00,14.00,Curt-Mezger-Platz,stationär,,Zurück zum Glauben Zurück zu Gott,20-40
2022-05-28 00:00:00,15.00,18.00,Halt 58,stationär,BI Mehr Platz zum Leben,Demokratie vor Ort mit den Nachbarn,20-30
2022-05-29 00:00:00,12.00,13.00,Veterinärstr. 13,stationär,grundeinikommenverein München,"Das bedingungslose Grundeinkommen mit der Frage: What would you do, if you income were taken care of?",5-20
2022-05-30 00:00:00,11.00,12.00,Goldschmiedplatz,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2022-05-30 00:00:00,12.00,12.30,Leopoldstraße Verkehrsinsel nördlich Hohenzollernstraße,stationär,PRO BAHN Bezirksverband Oberbayern e.V.,Busspur in der Leopoldstraße erhalten und zu Tramspur umwandeln Rasengleis für die Tram in der Leopoldstraße,5-25
2022-05-30 00:00:00,14.00,16.00,Karlsplatz,stationär,Verein für vedische Kultur e.V.,Vegetarismus,10
2022-05-30 00:00:00,12.30,13.30,Leopoldstraße Höhe Hohenzollernstraße bis Nikolaiplatz,sfv,ADFC München,Unmittelbar anstehender Trassierungsbeschluss zur Tram-Nord-Tangente,50
2022-05-31 00:00:00,18.15,20.15,Marienplatz,stationär,Activits for the Victims,Activits for the Victims,5-20
2022-05-31 00:00:00,17.30,18.30,Europaplatz,stationär,Amnesty International,Mahnwache zu Menschenrechten in Russland und zur Invasion der Ukraine,10-15
