2018,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Datum Versammlung,Örtlichkeit (ink. AKG + SKG),Stationär / sfv,Organisation,Thema,TN-Zahl
2018-11-04 00:00:00,Max-Joseph-Platz,stationär,Pulse of Europe e.V.,Pulse of Europe,150-300
2018-11-05 00:00:00,Max-Planck-Str. 1,stationär,Wildfleck gUG,Für Rechtsstaat und politischen Frieden,3
2018-11-05 00:00:00,Maximilianstr.,stationär,Isarlust e.V.,#wehretdenanfängen,3.000 – 7.000
2018-11-05 00:00:00,Odeonsplatz,stationär,,"Independet Anonymous, Millionen Mask March",30
2018-11-05 00:00:00,Odeonsplatz – Odeonsplatz,sfv,,"Independet Anonymous, Millionen Mask March",20
2018-11-07 00:00:00,Lehrer-Wirth-Str. - Willy-Brandt-Pl.,sfv,IG Metall München,Standortschließung und Beschäftigtenabbau Fujitsu,500
2018-11-07 00:00:00,Ligsalzstr. - Guldeinstr.,sfv,,100 Jahre November Revolution,100
2018-11-07 00:00:00,Heimeranstr. 31-33,stationär,,Solidarite avec les accuses a Gap,100
2018-11-07 00:00:00,Theresienhöhe – Schützenstr.,sfv,,Stadtrundgang auf den Spuren von Kurt Eisner,100
2018-11-08 00:00:00,Zenettistr. 10,stationär,,Friedliche Mahnwache für die Tiere,10-15
2018-11-08 00:00:00,Max-Joseph-Platz,stationär,Verein für vedische Kultur e.V.,Vegetarismus,15-20
2018-11-08 00:00:00,Georg-Freundorfer-Ol,stationär,,Gegen das Vergessen – Shoa im Westend,25
2018-11-09 00:00:00,Hofmannstr. 62-64,stationär,,Beendigung der Verfolgung FalunGong,2-6
2018-11-09 00:00:00,Odeonsplatz,stationär,,Für einen gerechten Frieden im Nahen Osten,10-15
2018-11-09 00:00:00,Herzog-Max-Str. Ecke Maxburgstr.,stationär,"Gegen Vergessen, für Demokratie Arbeitsgruppe München",Gedenken an die Reichskristallnacht,500
2018-11-09 00:00:00,Rotkreuzplatz,stationär,Bezirksausschuss 9,Namenslesung,40
2018-11-09 00:00:00,Von-der-Tann-Str. Prinz-Carl-Palais,stationär,Democrats Abroad Munich Chapter,Post-Election-Vigil,50
2018-11-09 00:00:00,Schäftlarnstr. 179,stationär,BA 19,Öffentliche Namenslesung in Gedenken an den 09. November 1938,50
2018-11-09 00:00:00,Obere Grasstr. 1,stationär,Bündnis HeimatGiesing,Abriss,20-30
2018-11-10 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10
2018-11-10 00:00:00,Schützenstr. 5,stationär,,Freiheit in Katalonien,15
2018-11-10 00:00:00,Zwischengeschoss Mchner Hbf,stationär,,"Anonymous for the Voiceless, Tierrechte",10-35
2018-11-10 00:00:00,Platz der Menschenrechte,stationär,BA 15,Sie waren unsere Nachbarn,30
2018-11-10 00:00:00,Max-Joseph-Platz,stationär,,Liberation Munich Tierschutz / Veganismus,4-15
2018-11-10 00:00:00,Geschwister-Scholl-Platz,stationär,,10 August 2018! Wir können nicht vergessen!,20
2018-11-10 00:00:00,Odeonsplatz,stationär,Amnesty International Jugendgruppe München,Mahnwache für die Meinungsfreiheit in der Türkei,10
2018-11-12 00:00:00,Max-Joseph-Platz,stationär,,Weg mit Hartz IV,20-30
2018-11-13 00:00:00,Schleißheimer Straße / Herzogstraße,stationär,ver.di München,Wir alle sind die München Klinik,20
2018-11-13 00:00:00,OPL – GSP,sfv,,keine Abschiebung nach Afghanistan,100-150
2018-11-16 00:00:00,Hofmannstr. 62-64,stationär,,Beendigung der Verfolgung FalunGong,2-6
2018-11-16 00:00:00,Friedensengel – Mauerkircherstraße 1a,sfv,Momentum Mozgalom,Gegen Schließung der Central European Universität Budapest,30-40
2018-11-16 00:00:00,Hauptbahnhof Zwischengeschoss,stationär,,Tierschutz,10-35
2018-11-16 00:00:00,Lerchenauer Str. / Riesenfeldstr.,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-11-16 00:00:00,Pranckhstr. Ecke Tillystr.,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-11-16 00:00:00,Schwanthaler Str. 64,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-11-16 00:00:00,Von-der-Tann-Str. Seitlich neben dem US-Konsulat,stationär,,"Protest gegen die Kopfgelder von Cemil Bayik, Murat Karayilan und Dura Kalkan",10
2018-11-16 00:00:00,Nymphenburger 16,stationär,,Solidarität mit Atik Gefangenen,50
2018-11-16 00:00:00,Lerchenauer Str. / Riesenfeldstr.,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-11-16 00:00:00,Geschwister-Scholl-Platz,stationär,CVJM München e.V.,christliche Werte in der Gesellschaft,20
2018-11-16 00:00:00,Lerchenauer Str. - Knorrstr. 83C,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-11-17 00:00:00,Herzog-Wilhelm-Str – Oberanger,sfv,Aufstehen e-V.,Würde statt Waffen,100
2018-11-17 00:00:00,Schützenstr. 5,stationär,,Braunkohle,10
2018-11-17 00:00:00,Odeonsplatz,stationär,CVJM München e.V.,christliche Werte in der Gesellschaft,20
2018-11-17 00:00:00,Max-Joseph-Platz,stationär,,Global Contract on Migration,300-500
2018-11-17 00:00:00,Schützenstr. 5,stationär,,Solidarität mit dem iranischen Volk gegen Unterdrückung,10
2018-11-17 00:00:00,Tal 13,stationär,,Falun Gong,10
2018-11-18 00:00:00,Geschwister-Scholl-Platz bis Odeonsplatz,stationär,UHSM e.V.,Andenken an den Fall der Stadt Vukovar,1000
2018-11-18 00:00:00,Schützenstr. 5,stationär,CVJM München e.V.,christliche Werte in der Gesellschaft,20
2018-11-19 00:00:00,Geschwister-Scholl-Platz,stationär,CVJM München e.V.,christliche Werte in der Gesellschaft,20
2018-11-20 00:00:00,Odeonsplatz,stationär,UNICEF,Tag der Kinderrechte,15
2018-11-21 00:00:00,Max-Joseph-Platz,stationär,,Mahnwache Gerechtigkeit für David Dragicevic,100
2018-11-23 00:00:00,Hofmannstr. 62-64,stationär,,Beendigung der Verfolgung FalunGong,2-6
2018-11-23 00:00:00,Odeonsplatz,stationär,,Für einen gerechten Frieden im Nahen Osten,10-15
2018-11-23 00:00:00,Lenbachpl / Elisenstr,stationär,ADFC München e.V.,Roter Teppeich,30
2018-11-24 00:00:00,Sankt Pauls Pl bis GSP,sfv,Helfer Deutschland e.V.,Lebensschutz,20-25
2018-11-24 00:00:00,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2018-11-24 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10
2018-11-24 00:00:00,Georgenstr. 28,stationär,,Ihr könnt uns immer noch kreuzweise,20
2018-11-24 00:00:00,Max-Joseph-Platz,stationär,PiratenPartei,Save Your Internet,50-100
2018-11-24 00:00:00,Schützenstr. 5,stationär,,gegen Pelzprodukte,5-10
2018-11-24 00:00:00,Odeonsplatz,stationär,,Seebrücke,100
2018-11-24 00:00:00,Max-Joseph-Platz,stationär,Animal Rights Watch e.V.,Tierschutz,10
2018-11-25 00:00:00,Münchner Freiheit bis OPL,sfv,Aktionsgrußße Indianer & Menschenrechte e.V.,Gewalt gegen Frauen,40-50
2018-11-26 00:00:00,Nymphenburger Str. 16,stationär,,Grundrechte statt Gewalt und Willkür,5-10
2018-11-26 00:00:00,Max-Joseph-Platz,stationär,,Weg mit Hartz IV,20-30
2018-11-28 00:00:00,Max-Joseph-Platz,stationär,Pegida München e.V.,Migrationspakt,10-15
2018-11-29 00:00:00,Reichenbachbrücke,stationär,,Armut bekämpfen nicht die Arme,30
2018-11-29 00:00:00,Max-Joseph-Platz,sich fortbewegend,Pegida München e.V.,Migrationspakt,20-25
2018-11-30 00:00:00,Hofmannstr. 62-64,stationär,,Beendigung der Verfolgung FalunGong,2-6
2018-11-30 00:00:00,Tal 6,stationär,,Liberation Munich Tierschutz / Veganismus,5-20
2018-11-30 00:00:00,Odeonsplatz,stationär,ViiV Healthcare GmbH,Anti Stigma,50-100
2018-12-01 00:00:00,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2018-12-01 00:00:00,Odeonsplatz,stationär,stadtMUke e.V.,für mehr Vielfalt in der Weihnachtsmusik,30-40
2018-12-01 00:00:00,Schützenstr. 5,stationär,Celebrity Center,Menschenrechte,25
2018-12-01 00:00:00,Odeonsplatz – Mariannenplatz,sfv,Münchner Aids-Hilfe e.V.,Welt-Aids-Tag mit Candle-Light-Walk,100-130
2018-12-01 00:00:00,Max-Joseph-Platz,stationär,FLIT Solidarity Africa,Keine Abschiebung von lesbischen Geflüchteten,50
2018-12-01 00:00:00,Sendlinger Str. 11,stationär,Albert Schweitzer Stiftung für unsere Mitwelt,Mahnwache Tierschutz / gegen Massentierhaltung,10-20
2018-12-01 00:00:00,Richard-Strauss-Straße 149/Effnerplatz,stationär,,Autonomie für Szeklerland,30
2018-12-02 00:00:00,Max-Joseph-Platz,stationär,Pulse of Europe e.V.,Pulse of Europe,150-300
2018-12-05 00:00:00,Max-Joseph-Platz,stationär,Pegida München e.V.,Migrationspakt stoppen,10-15
2018-12-06 00:00:00,Geschwister-Scholl-Platz,stationär,,Freiheit für Abdullah Öcalan,10
2018-12-06 00:00:00,Odeonsplatz,stationär,,Obdachlosenhilfe im Winter,2
2018-12-07 00:00:00,Nymphenburger 16,stationär,,Solidarität mit Atik Gefangenen,50
2018-12-07 00:00:00,Geschwister-Scholl-Platz,stationär,,Freiheit für Abdullah Öcalan,10
2018-12-08 00:00:00,Schützenstr. 5,stationär,Umweltgewerkschaft e.V.,Internationaler Klimaaktionstag,30-40
2018-12-08 00:00:00,St.-Martins-Platz 1,stationär,,Wohnbebauung auf Ostfriedhof,20-30
2018-12-08 00:00:00,Curt-Mezger-PL. - Curt-Mezger-Pl.,sfv,Pegida Förderverein e.V.,Migrationspakt stoppen,75
2018-12-08 00:00:00,Odeonsplatz,stationär,Amnesty International Jugendgruppe München,Mahnwache für die Meinungsfreiheit in der Türkei,10
2018-12-08 00:00:00,MAX – GSP,sfv,Gemeinsam für Menschenrechte und Demokratie,Heimat statt Ausgrenzung,1000-1500
2018-12-08 00:00:00,Professor-Huber-Platz,stationär,,Freiheit für Abdullah Öcalan,10
2018-12-08 00:00:00,Hofmannstr. 62-64,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung und des Organraubs an Falun Gong,10
2018-12-08 00:00:00,Hbf Bayerstr. - OPL,sfv,,Stop Deportation – keine Abschiebungen,50
2018-12-08 00:00:00,Professor-Huber-Platz,stationär,,Demokratie für Bolivien,3
2018-12-09 00:00:00,MAX,stationär,NPD Kreisverband München,Stoppt den Migrationspakt!,5-20
2018-12-09 00:00:00,Europaplatz,stationär,,Menschenrechte und Krimkonflikt,50
2018-12-09 00:00:00,Geschwister-Scholl-Platz,stationär,,Freiheit für Abdullah Öcalan,10
2018-12-09 00:00:00,Odeonsplatz,stationär,,Demokratie für Bolivien,3
2018-12-10 00:00:00,Schlierseestraße 47,stationär,GEW Stadtverband München,Tarifverhandlungen für Lehrkräfte in Bayern,40
2018-12-10 00:00:00,Max-Joseph-Platz,stationär,,Weg mit Hartz IV,20-30
2018-12-10 00:00:00,Odeonsplatz,stationär,Ostturkistanische Union in Europa e.V.,Ostturkistanische Union in Europa e.V.,30-40
2018-12-10 00:00:00,Richard-Strauss-Straße 149/Effnerplatz,stationär,,Rumänische Politik,
2018-12-10 00:00:00,Geschwister-Scholl-Platz,stationär,,Freiheit für Abdullah Öcalan,10
2018-12-11 00:00:00,Geschwister-Scholl-Platz,stationär,,Freiheit für Abdullah Öcalan,10
2018-12-12 00:00:00,Geschwister-Scholl-Platz,stationär,,Freiheit für Abdullah Öcalan,10
2018-12-12 00:00:00,Europaplatz,stationär,Deutsch-Ukrainische wissenschaftliche Organisation,Freiheit für ukrainische Gefangene,30
12.-13.12.18,Zenettistr. 10,stationär,,Friedliche Mahnwache für die Tiere,10-20
2018-12-14 00:00:00,Odeonsplatz,stationär,,Für einen gerechten Frieden im Nahen Osten,10-15
2018-12-14 00:00:00,Obere Grasstr. 1,stationär,Bündnis HeimatGiesing,Abriss,
2018-12-14 00:00:00,Sandstr. Nymphenburger Str. 16,stationär,,Schluss mit der Kriminalisierung der YPJ/YPG,50
2018-12-14 00:00:00,Hofmannstr. 62-64,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung und des Organraubs an Falun Gong,10
2018-12-14 00:00:00,Lerchenauer Str. / Riesenfeldstr.,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-12-14 00:00:00,Pranckhstr. Ecke Tillystr.,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-12-14 00:00:00,Schwanthaler Str. 64,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-12-14 00:00:00,Lerchenauer Str. / Riesenfeldstr.,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-12-14 00:00:00,Lerchenauer Str. - Knorrstr. 83C,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-12-14 00:00:00,Max-Joseph-Platz,stationär,Grüne Jugend München,Klimakrise,150
2018-12-14 00:00:00,Max-Joseph-Platz,stationär,,Protest gegen die türkischen Luftangriffe auf Shengal und Maxmur,10-15
2018-12-15 00:00:00,Widenmayerstr. 15 Ggü. Indischem Konsulat,stationär,Amnesty International,Unterstützung für Amnesty in Indien,30
2018-12-15 00:00:00,Odeonsplatz-Maximilianstr.,sfv,Münchner Kammerspiele,Mehr Aliens! Für ein kulturell offenes München,50
2018-12-15 00:00:00,Max,stationär,Aufstehen e.V.,Deutsch-Französische Freundschaft,30-40
2018-12-15 00:00:00,Neuhauser 8 oder MAX,stationär,,Mahnwache ertrunkene Flüchtlinge,30
2018-12-15 00:00:00,Hanauer Str. Taxistand,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-12-15 00:00:00,Knorrstr. 83 C – Milbertshofener Pl.,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-12-15 00:00:00,Tulbeckstr. - Tulbeckstr.,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-12-15 00:00:00,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2018-12-15 00:00:00,Maximilianstr. 25,stationär,PETA Deutschland e.V.,Demonstration gegen Echtpelz,4
2018-12-17 00:00:00,ggü. Menzinger Str. 3,stationär,,Freiheit für Abdullah Öcalan,10
2018-12-18 00:00:00,Bazeillestraße 8 – Bazeillestraße 8,sfv,,gegen zu viel Plastik auf unserer Erde,50
2018-12-18 00:00:00,Zenettistraße 6,stationär,,Tierrechte Mahnwache,40
2018-12-18 00:00:00,Löwengrube 18 – Odeonsplatz,sfv,Gewerkschaft NGG,480 Menschen verlieren ihren Job,75
2018-12-20 00:00:00,Mauerkircher Str.10,stationär,,gegen die Einführung des neuen Arbeitszeitgesetzes in Ungarn,30
2018-12-21 00:00:00,ggü. Königinstr. 5,stationär,,Repression des chinesischen Regimes in Ostturkistan,30-40
2018-12-21 00:00:00,Hofmannstr. 62-64,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung und des Organraubs an Falun Gong,10
2018-12-21 00:00:00,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-25
2018-12-22 00:00:00,Odeonsplatz,stationär,,Friedliche Kundgebung mit Die-in für die Tiere,50
2018-12-22 00:00:00,Maximilianstr. 25,stationär,,Pelz,5-10
2018-12-23 00:00:00,Frauenpl – OPL,sfv,Helfer Deutschland e.V.,Lebensschutz,20-25
2018-12-23 00:00:00,Georgenstr. 28,stationär,,Ihr könnt uns immer noch kreuzweise,666
2018-12-25 00:00:00,Marsstraße,stationär,Aktionsgruppe Tierrechte Bayern,gegen Tiere im Zirkus,50
2018-12-27 00:00:00,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2018-12-28 00:00:00,Odeonsplatz,stationär,,Für einen gerechten Frieden im Nahen Osten,10-15
2018-12-29 00:00:00,Odeonsplatz,stationär,,Demonstration gegen das Regime im Sudan,60-80
2018-12-29 00:00:00,Schützenstr. 5,stationär,Scientology Kirche München e.V.,Man kann immer etwas tun,8
2018-12-31 00:00:00,Europaplatz,stationär,Amnesty International,Menschenrechte in Russland,6
2018-12-31 00:00:00,Giesinger Bahnhofsplatz – Stadelheimer Str. 12,sfV,,Freiheit für alle politischen Gefangenen,50
