Demonstrationen / Versammlungen / Aufzüge 2022,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
380,2022-12-09 00:00:00,Versammlung mit Aufzug,Solidaritätskundgebung zum demokratisch-politischen Kampf im Iran!,2022-11-23 00:00:00,Strecke ,
381,2022-11-28 00:00:00,Versammlung mit Aufzug,52. Mainzer Schilderlauf,2022-11-11 00:00:00,Strecke,100
382,2022-12-05 00:00:00,Versammlung mit Aufzug,53. Mainzer Schilderlauf,2022-11-11 00:00:00,Strecke,100
383,2022-12-03 00:00:00,Versammlung,"""Lützerath""",2022-11-26 00:00:00,Kardinal-Volk-Platz,5
384,2022-12-01 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,Platz vor ZDF,05-15
385,2022-12-08 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,Platz vor ZDF,05-15
386,2022-12-15 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,Platz vor ZDF,05-15
387,2022-12-22 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,Platz vor ZDF,05-15
388,2022-12-29 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,Platz vor ZDF,05-15
389,2022-12-01 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,SWR,05-15
390,2022-12-08 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,SWR,05-15
391,2022-12-15 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,SWR,05-15
392,2022-12-22 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,SWR,05-15
393,2022-12-29 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,SWR,05-15
394,2022-12-01 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,VRM,05-15
395,2022-12-08 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,VRM,05-15
396,2022-12-15 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,VRM,05-15
397,2022-12-22 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,VRM,05-15
398,2022-12-29 00:00:00,Versammlung,Mahnwache für ehrliche und freie Berichterstattung,2022-11-28 00:00:00,VRM,05-15
399,2022-11-28 00:00:00,Versammlung,Informationen für den Stadtrat,2022-11-28 00:00:00,Kurfürstliches Schloss Richtung Peter-Altmeier-Allee,50
400,2022-12-07 00:00:00,Versammlung,Genug ist genug - Die Preise müssen runter,2022-12-02 00:00:00,Gutenbergplatz,100
401,2022-12-21 00:00:00,Versammlung,Genug ist genug - Die Preise müssen runter,2022-12-02 00:00:00,Gutenbergplatz,100
402,2022-12-17 00:00:00,Aufzug,"Tierrechtsaktion mit Moving Board zum Thema ""Massentierhaltung abschaffen""",2022-12-04 00:00:00,Strecke,7
403,2022-12-06 00:00:00,Versammlung,"Genug ist genug Aktionstag ""Stiefel leer? Geld her!""",2022-12-05 00:00:00,Schillerplatz ,10
404,2022-12-12 00:00:00,Versammlung mit Aufzug,54. Mainzer Schilderlauf,2022-12-09 00:00:00,Strecke,100
405,2022-12-31 00:00:00,Versammlung,Activists for the Victims - Aufklärung über die Tierindustrie und Veganismus,2022-12-09 00:00:00,Gutenbergplatz,18
406,2022-12-21 00:00:00,Versammlung,Menschenrechte im Iran,2022-12-09 00:00:00,Platz der Mainzer Republik,100-200
407,2022-12-09 00:00:00,Versammlung,Kleber-Klimaktivisten,,,6
408,2022-12-18 00:00:00,Versammlung,Weihnachtsfrieden ,2022-12-13 00:00:00,Gutenbergplatz/Theaterseite,25
409,2022-12-19 00:00:00,Aufzug,"55. Mainzer Schilderlauf, Gesellschaftliche Spaltung überwinden, Frieden, Demokratie",2022-12-16 00:00:00,Strecke,100
410,2022-12-21 00:00:00,Versammlung,Bildung,2022-12-17 00:00:00,Ernst-Ludwig-Platz/Helmut-Kohl-Platz,5
411,2022-12-26 00:00:00,Versammlung mit Aufzug,56. Mainzer Schilderlauf,2022-12-22 00:00:00,Strecke,100
412,,,,,,
413,,,,,,
414,,,,,,
415,,,,,,
