"Tabelle Übersicht Versammlungen 2022 (Kundgebungen und Demonstrationszüge)
Datum             KW     Beginn Uhr Ende Uh  Thema                                                                Demonstrationszug                                             Kundgebungsort                                                Min. Teilnah Max. Teilnehm Absage",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
"05.05.2022    18             13:00      14:00 Am morgigen Donnerstag führen wir um                                                                                       vor dem Rathaus                                                unbekannt    unbekannt                                05.05.2022
13:00 Uhr eine Versammlung vor dem Rathaus durch. Sie beginnt mit Redebeiträgen zur Klimakrise und zum heutigen Prozess. Anschließend stellen wir die Situation genau so nach, wie sie damals passierte, nur dieses Mal im Rahmen einer angemeldeten separaten Versammlung. Das heißt, dass zwei Personen beschädigungsfrei die Fassade beklettern und, ohne den Rathausbalkon zu betreten, von außen ein Banner befestigen werden. Zum Abschluss der Versammlung um etwa 14:00 Uhr wird das Banner wieder entfernt, sodass das Rathaus genau so verlassen wird, wie es vorgefunden wurde. Mit der Versammlung demonstrieren wir gegen das heutige Urteil im Speziellen und gegen die Kriminalisierung von friedlichem Klimagerechtigkeitsaktivismus im Allgemeinen. Zur Verwirklichung dieses Versammlungsziels ist es notwendig und verhältnismäßig, das Banner am Rathausbalkon zu befestigen, um den Bezug zum Gerichtsverfahren herzustellen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05 00:00:00,,,18,,15:00,,,16:30 Gegen Polizeigewalt: Die Wunden von Mannheim und Augsburg heilt kein Pflaster,,,,,,,,,,,,,geplant: vor PI Mitte,,,,,,,,,,,,,,,,5,,,,,,,,50,,,,,,
2022-05-05 00:00:00,,,18,,17:00,,,18:00 Kohlekraftwerke sprengen und der,,,,,,,,,,,,,Königsplatz gegenüber SWA Kundencenter,,,,,,,,,,,,,,,,10,,,,,,,,50,,,,,,
"Energiewende Feuer unter dem Hintern
machen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05 00:00:00,,,18,,18:00,,,19:00 Mit der Klimakrise kommen Flutkatastrophen,,,,,,,,,,,,,Rathausplatz,,,,,,,,,,,,,,,,,,,,,10,,,,,,,10.0,,
2022-05-06 00:00:00,,,18,,10:00,,,12:00 Wir retten das Klima!,,,,,,,,,,,,,Kastanienbaum Königsplatz,,,,,,,,,,,,,,,,,,,,,5,,,,,,,20.0,,
2022-05-06 00:00:00,,,18,,12:30,,,13:15 Für ein Rundum-Grün auf der Kreuzung Karlstraße/Karolinenstraße als Teil einer,,,,,,,,,,,,,Kreuzung Karlstraße / Karolinenstraße,,,,,,,,,,,,,,,,100+,,,,,,,,100+,,,,,,
"Umgestaltung der Stadt unter
Mobilitätswendeaspekten unter besonderer Beachtung der Bedürfnisse von Schüler*innen, denn Mobilitätswende geht nur mit attraktivem Fuß- und Radverkehr: Pop-Up-Rundum-Grün an Kreuzungen für mehr Sicherheit und weniger Unfälle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"06.05.2022    18             13:00      14:00 Am morgigen Donnerstag führen wir um                                                                                       Rathausplatz                                                                                                                              06.05.2022
13:00 Uhr eine Versammlung vor dem Rathaus durch. Sie beginnt mit Redebeiträgen zur Klimakrise und zum heutigen Prozess. Anschließend stellen wir die Situation genau so nach, wie sie damals passierte, nur dieses Mal im Rahmen einer angemeldeten separaten Versammlung. Das heißt, dass zwei Personen beschädigungsfrei die Fassade beklettern und, ohne den Rathausbalkon zu betreten, von außen ein Banner befestigen werden. Zum Abschluss der Versammlung um etwa 14:00 Uhr wird das Banner wieder entfernt, sodass das Rathaus genau so verlassen wird, wie es vorgefunden wurde. Mit der Versammlung demonstrieren wir gegen das heutige Urteil im Speziellen und gegen die Kriminalisierung von friedlichem Klimagerechtigkeitsaktivismus im Allgemeinen. Zur Verwirklichung dieses Versammlungsziels ist es notwendig und verhältnismäßig, das Banner am Rathausbalkon zu befestigen, um den Bezug zum Gerichtsverfahren herzustellen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 00:00:00,,,18,,,15:00,20:00 Schlachthof-Mahnwache mit Ampelaktion an,,,,,,,,,,,,,,,,,,,,,,,"Am alten Schlachthof, Kreuzung Berliner",,,,,,,,10,,,,,,,15,,,,,,
,,,,,,,der Kreuzung,,,,,,,,,,,,,,,,,,,,,,,Allee,,,,,,,,,,,,,,,,,,,,,
2022-05-06 00:00:00,,,18,,,18:00,19:00 Für die Zulassung von StVO-konformen,,,,,,,,,,,,Moritzplatz - Maximilianstraße - Ulrichsplatz,,,,,,,,,,,Moritzplatz,,,,,,,,10,,,,,,,10,,,,,,
,,,,,,,Fahrrädern und Freakbikes auf,,,,,,,,,,,,(mehrere Male) - Moritzplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Fahrraddemos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 00:00:00,,,18,k.a.,,,k.a.          Für die Zulassung von Tallbikes in der von,,,,,,,,,,,,k.a.,,,,,,,,,,,k.a.,,,,,,,,5,,,,,,,10,,,,,,
,,,,,,,Laurenz Werner angemeldeten Versammlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 00:00:00,,,18,,,20:00,23:00 „Neue Eingänge in die Vergangenheit,,,,,,,,,,,,,,,,,,,,,,,Elias-Holl-Platz,,,,,,,,5,,,,,,,15,,,,,,2022-05-06
,,,,,,,schaffen“ Historisches Lagerfeuer zu Ehren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,von alten Traditionen und 500 Jahre Fuggerei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,am heiligen Sonntag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"06.05.2022    18             20:00 08.05.2
2 , 5:00",,,,,,,,,Baumbesetzung für den Erhalt der Lebensgrundlagen und gegen die ständigen Rodungen in Augsburg,,,,,,,,Königsplatz                                                                           4                        4                          05.05.2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07.05.2022    18               9:00      12:00 Verbindungen herstellen, Traversen spannen,                                                                               Bahnhofstraße                                                                      5                      50
Klimagerechtigkeit braucht Verkehrswende, Verkehrswende braucht Radausbau: Mit Traversen zwischen Bäumen symbolische Verbindungen zwischen Verkehrswende und Klimagerechtigkeit herstellen -- gegen die in den Seilen hängende falschfahrende Stadtpolitik und für die Richtiglenkung der Verkehrspolitik in Richtung Mobilitätswende und Klimagerechtigkeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07 00:00:00,,,18,,11:00,,,"12:30 ""Die Kirche verschwendet wertvolle Talente"" Marsch für Reformen in der katholischen
Kirche",,,,,,,,,,,,,Vorplatz Dom,,,,,,,,,,,,,,,,,,30.0,,,,,,,,50.0,,,,
2022-05-07 00:00:00,,,18,,12:30,,,17:30 Eine Gesellschaft im Widerspruch,,,,,,,,,,,,,Königsplatz - gegenüber Deutsche Bank,,,,,,,,,,,,,,,,,,2.0,,,,,,,,10.0,,,,
2022-05-07 00:00:00,,,18,,6:30,,,"8:00 Das Rathaus aufmischen, um die Untätigkeit in der Klimakatastrophe zu beenden.",,,,,,,,,,,,,Elias-Holl-Platz,,,,,,,,,,,,,,,,,,80.0,,,,,,,,80.0,,,,2022-05-05
"07.05.2022    18             10:00      11:00 Für die Nutzbarmachung regenerativer                                                                                          Elias-Holl-Platz                                                                    20                      20
Energien statt weiterem Einsatz von spaltbarem Material (Uran, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07 00:00:00,,,18,,10:00,,,13:00 The wrong amazon is burning,,,,,,,,,,,,,Rathausplatz,,,,,,,,,,,,,,,,,,20.0,,,,,,,,20.0,,,,
2022-05-07 00:00:00,,,18,,16:30,,,"17:30 Krieg in der Ukraine = Krieg in Europa.
Kriegsverbrechen stoppen.",,,,,,,,,,,,,Königsplatz,,,,,,,,,,,,,,,,,,250.0,,,,,,,,250.0,,,,
"07.05.2022    18             17:00      19:00 Frieden beginnt bei der Wahrheit - gegen die
einrichtungsbezogene Impfpflicht - für die",,,,,,,,,,,,,,,,,,"Ladehofstr., Hermanstr., Stettenstr., Theodor- Heuss-Platz, Konrad-Adenauer-Allee, Hallstr.,",,,,,,,,,,,Ladehofstraße                                                               3.000                 3.000,,,,,,,,,,,,,,,,,,,,,,
"Grundrechte - für den weltweiten Frieden für  Maximilianstr., Karolinenstr., Karlstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alle Menschen - gegen die Missstände in unserem Land - für die Aufhebung aller Corona-Maßnahmen und deren dafür eingeführten Gesetze - für die Wahrheit zu allen Themen - für eine sichere und stabile Zukunft in unserem Land - Corona muss wie eine Grippe behandelt werden und nie wieder zu Einschränkungen und Lockdowns führen,,,,,,,,,,,,,,,,,"Ludwigstr., Grottenau, Kennedy-Platz, Volkhartstr., Klinkertorplatz, Schaezlerstr., Hermanstr., Ladehofstr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07.05.2022    18             18:00      19:00 Am morgigen Donnerstag führen wir um                                                                                       Elias-Holl-Platz 13:00 Uhr eine Versammlung vor dem
Rathaus durch. Sie beginnt mit Redebeiträgen zur Klimakrise und zum heutigen Prozess. Anschließend stellen wir die Situation genau so nach, wie sie damals passierte, nur dieses Mal im Rahmen einer angemeldeten separaten Versammlung. Das heißt, dass zwei Personen beschädigungsfrei die Fassade beklettern und, ohne den Rathausbalkon zu betreten, von außen ein Banner befestigen werden. Zum Abschluss der Versammlung um etwa 14:00 Uhr wird das Banner wieder entfernt, sodass das Rathaus genau so verlassen wird, wie es vorgefunden wurde. Mit der Versammlung demonstrieren wir gegen das heutige Urteil im Speziellen und gegen die Kriminalisierung von friedlichem Klimagerechtigkeitsaktivismus im Allgemeinen. Zur Verwirklichung dieses Versammlungsziels ist es notwendig und verhältnismäßig, das Banner am Rathausbalkon zu befestigen, um den Bezug zum Gerichtsverfahren herzustellen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08 00:00:00,,,18,8:00,,,"8:30 Spruchbänder von Frauen, die im
statistischen Durchschnitt aufgrund von 1½ mal so großer Sterblichkeit bei Hitzewellen deutlich stärker als Männer von der Klimakrise betroffen sind – zugleich aber im statistischen Durchschnitt nur halb so viel Autofahren wie Männer und so weniger zur Klimakrise beitragen, an Straßenbrücken sind – im Gegensatz zu der fatalen Verkehrspolitik von Stadt, Land und Bund, die sich trotz Klimakrise und Verkehrstoten in fossile Abhängigkeit von menschenrechtsverletzenden Staaten begeben und auf der A8 und allen anderen Autobahnen weder ein Tempolimit von 60 km/h noch ein Tempolimit von 30 km/h auf B17 und B300 sowie allen Bundesstraßen noch eine Umwidmung von B17 und B300 zu Fahrradstraßen noch einen autofreien Sonntag beschließen noch eine echte Mobilitätswende auf den Weg bringen – kein Verbrechen (eingebettet in bundesweiten Aktionstag zum Muttertag anlässlich von Strafprozessen gegen Frauen, die sich mit Spruchbändern an Straßenbrücken hingen ohne das Lichtraumprofil zu tangieren)",,,,,,,,,,,,,,,,,,,,,,,"Brücke Gögginger Straße bei Haltestelle
Maria Stern",,,,,,,,20,,,,,,,20,,,,,,
2022-05-08 00:00:00,,,18,9:00,,,"10:00 Kostenloser Nahverkehr für alle – Augsburg geht voran
Gegen die Kriminalisierung des „Fahrens ohne Fahrschein“. Für dauerhafte Beibehaltung des 9€-Monatstickets im Regionalverkehr.   Für die Rechte wirtschaftlich schlechter gestellter
Bevölkerungsgruppen.",,,,,,,,,,,,"Rathausplatz, Maximilianstr., Moritzplatz, Bgm.-Fischer-Str., Königsplatz",,,,,,,,,,,,,,,,,,,5,,,,,,,150,,,,,,
"08.05.2022    18             10:00      14:00 Autofreie Sonntage auf der A8 und allen
Autobahnen und
Bundesstraßen, Tempolimit von 60 km/h auf der A8 und allen Autobahnen,
Rückbau der A8-Erweiterung für Klimagerechtigkeit und Frieden unter besonderer Beachtung des fatalen kontinuierlichen Ausbaus der fossilen kriegsbefeuernden Abhängigkeit von menschenrechtsverletzenden Staaten durch die Bundesrepublik Deutschland und durch fehlenden Umstieg auf den öffentlichen Personennahverkehr als Teil eines bundesweiten Aktionstags
für Klimagerechtigkeit und Frieden unter besonderer Berücksichtigung der besonderen Betroffenheit von Frauen bei gleichzeitig deutlich geringerem
Beitrag zur Klimakrise
Autofreie Sonntage auf der A8 und allen Autobahnen und
Bundesstraßen, Tempolimit von 60 km/h auf der A8 und allen Autobahnen,
Rückbau der A8-Erweiterung für Klimagerechtigkeit und Frieden unter besonderer Beachtung des fatalen",,,,,,,,,,,,,,,,,,noch offen                                                                        500                    500 abgesagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,kontinuierlichen Ausbaus der fossilen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08 00:00:00,,,18,14:30,,,15:30 Bessere Unterstützung für Frauen im,,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,10,,,,,,,20,,,,,,
,,,,,,,Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08 00:00:00,,,18,15:00,,,16:30 Jahrestag der Befreiung vom Faschismus,,,,,,,,,,,,,,,,,,,,,,,Moritzplatz,,,,,,,,70,,,,,,,70,,,,,,
2022-05-08 00:00:00,,,18,16:30,,,18:30 Damals wie heute - Organisiert kämpfen,,,,,,,,,,,,"Moritzplatz, Bgm.-Fischer-Straße,",,,,,,,,,,,Moritzplatz,,,,,,,,100,,,,,,,100,,,,,,
,,,,,,,gegen Krieg und Faschismus,,,,,,,,,,,,"Maximilianstraße, Karolinenstraße,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Leonhardsberg, Mittlerer Graben, Unterer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Graben, Müllerstraße, Georg-Haindl-Straße,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Thommstraße, Am Fischertor,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Frauentorstraße, Hoher Weg, Karolinenstraße,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Maximilianstraße, Bgm.-Fischer-Straße,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Moritzplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08 00:00:00,,,18,17:00,,,19:30 Offene Kommunikation mit Bürgern der,,,,,,,,,,,,,,,,,,,,,,,Wittelsbacher Park,,,,,,,,10,,,,,,,20,,,,,,
,,,,,,,Stadt zu Themen die uns bewegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09 00:00:00,,,19,7:45,,,8:30 Für eine durchgängige,,,,,,,,,,,,"Postillionstr., Inninger Str., Unter Talweg, Bgm.",,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,
,,,,,,,Straßenvorrangverbindung zwischen,,,,,,,,,,,,"Ulrich-Str., Hugo-Eckener-Str., Universitätsstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Haunstetten West und dem Kaufland in,,,,,,,,,,,,"Am Messezentrum, Firnhaberstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Göggingen entlang der angezeigten,,,,,,,,,,,,"Unterfeldstr., Eichleitnerstr., Peter-Dörfler-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Wegstrecke,,,,,,,,,,,,"Str.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09 00:00:00,,,19,8:00,,,11:00 Solidarische Prozessbegleitung - Gegen ihre,,,,,,,,,,,,,,,,,,,,,,,Gögginger Str. 101,,,,,,,,15,,,,,,,15,,,,,,
Repression!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09 00:00:00,,,19,17:00,,,"18:00 Energiewende: Weg mit Gas, Öl, Kohle und Atom - Erneuerbar ist unser Strom",,,,,,,,,,,,,,,,,,,,,,,"vor dem Rathaus zwischen der rechten Eingangtür des Rathauses und dem
Treppenabgang Eisenberg",,,,,,,,25,,,,,,,25,,,,,,
2022-05-09 00:00:00,,,19,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,,,,,,,,,,,,,Holbeinplatz,,,,,,,,35,,,,,,,100,,,,,,
2022-05-09 00:00:00,,,19,17:00,,,19:00 Freiheit für die Ukraine,,,,,,,,,,,,,,,,,,,,,,,Bahnhofstraße,,,,,,,,100,,,,,,,100,,,,,,
2022-05-09 00:00:00,,,19,18:00,,,"20:00 Gegen Sozialabbau, Umweltzerstörung und Kriegsgefahr, gegen Rassismus und Faschismus, für internationale Solidarität",,,,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,10,,,,,,,30,,,,,,
2022-05-09 00:00:00,,,19,18:00,,,19:30 Frieden beginnt bei der Wahrheit - gegen die einrichtungsbezogene Impfpflicht - für die Grundrechte - für den weltweiten Frieden für alle Menschen - gegen die Missstände in unserem Land - für die Aufhebung aller Corona-Maßnahmen und deren dafür eingeführten Gesetze - für die Wahrheit zu allen Themen - für eine sichere und stabile Zukunft in unserem Land - Corona muss wie eine Grippe behandelt werden und nie wieder zu Einschränkungen und Lockdowns führen,,,,,,,,,,,,Treffpunkt Klausstraße auf dem Platz der ehemaligen Lechhauser Kirchweih- Schenkendorffstraße - Tauroggener Straße - Königsberger Straße - Danziger Straße - Breslauer Straße - Klausstraße - Kurt- Schumacher-Straße - Derchinger Straße - Brunnenstraße - Überquerung Blücherstraße - Schleiermacherstraße - Waterlosstraße – Wartenburger Str. – Aspernstr. – Steinmetzstr. – Schmale Str. – Teplitzer Str. – Waterloostr. - Kreitmayrstr. –Friesenstr. –Klausstr.,,,,,,,,,,,Klausstraße,,,,,,,,500,,,,,,,500,,,,,,
2022-05-09 00:00:00,,,19,18:00,,,"20:00 Gedenkveranstaltung zum 9. Mai, ""Sieg über den Hitler-Faschismus""",,,,,,,,,,,,"Königsplatz, Fuggerstraße, Grottenau, Ludwigstraße, Karlstraße, Karolinenstraße, Maximilianstraße, Bgm.-Fischer-Straße,
Königsplatz",,,,,,,,,,,Königsplatz,,,,,,,,200,,,,,,,200,,,,,,
2022-05-11 00:00:00,,,19,19:00,,,19:30 Unter den 18 seit 2019 bekannt gewordenen Korruptionsfällen gehörten 17 beteiligte Politiker*innen der Union an – CSU als klimafeindlichen Wirtschaftsverband statt Partei benennen,,,,,,,,,,,,,,,,,,,,,,,Heilig-Kreuz-Straße (Balkon vom CSU-Büro),,,,,,,,10,,,,,,,10,,,,,,2022-05-04
2022-05-11 00:00:00,,,19,19:30,,,20:30 10-H-Regel kippen,,,,,,,,,,,,,,,,,,,,,,,"Heilig-Kreuz-Straße (Gehweg vor dem CSU-
Büro)",,,,,,,,10,,,,,,,10,,,,,,2022-05-04
2022-05-13 00:00:00,,,19,9:20,,,12:30 Hallstraße autofrei: Platz für Menschen statt,,,,,,,,,,,,,,,,,,,,,,,Hallstraße,,,,,,,,200,,,,,,,200,,,,,,
"für Autos, sichere autofreie Fahrradstraße statt Autoposer und Autoraser, sichere Schulwege und Aufenthaltsraum für Schüler*innen statt Parkplätze und
Autofahren",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13.05.2022    19             20:00 15.05.2
2 , 5:00",,,,,,,,,,"Baumbesetzung für den Erhalt der
Lebensgrundlagen und gegen die ständigen Rodungen in Augsburg",,,,,,,,,,,,,,,,,,,,Königsplatz                                                                           4                        4                          05.05.2022,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13.05.2022    19             12:15      13:30 Für ein Rundum-Grün auf der Kreuzung                                                                                         Kreuzung Karlstraße / Karolinenstraße             100+              100+                                          11.05.2022
Karlstraße/Karolinenstraße als Teil einer Umgestaltung der Stadt unter Mobilitätswendeaspekten unter besonderer Beachtung der Bedürfnisse von Schüler*innen, denn Mobilitätswende geht nur mit attraktivem Fuß- und Radverkehr: Pop-Up-Rundum-Grün an Kreuzungen für mehr Sicherheit und weniger Unfälle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13.05.2022    19             17:00      18:30 Mannheim ist kein Einzelfall! Polizeigewalt
hat System!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen                                            50                      50,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13.05.2022    19             20:00      22:00 Streik Sozial- und Erziehungsdienst                   Am Katzenstadel, Auf dem Kreuz,                       Am Katzenstadel                                                              100                    100
Frauentorstraße, Hoher Weg, Karolinenstraße, Maximilianstraße, Moritzplatz, Bgm.-Fischer- Straße, Kurze Bahnhofstraße, Bahnhofstraße, Burkmairstraße, Prinzregentenstraße, Am Alten Einlass, Grottenau, Annastraße, Martin- Luther-Platz, Philippine-Welser-Straße, Rathausplatz, Steingasse, Annastraße, Kesselmarkt, Peutinger Straße, Lange Gasse, Am Katzenstadel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14.05.2022    19               9:00      23:00 Eine Alternative zu einer rücksichtslos das
Herz Augsburgs durchschneidenden ""Ost- West-Autoverkehrsachse"": Platz für Menschen statt für Autos, Platz für Kommunikation und Regeneration von Menschen auf der Straße statt für Autos, unerträglichen Lärm, Feins",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ludwigstraße und Karlstraße zwischen
kleiner Grottenau und Karolinenstraße",,,,,,,,,,,,,500                 1.000                          10.05.2022,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2022    19             12:30      17:30 Eine Gesellschaft im Widerspruch                                                                                                   Königsplatz - gegenüber Deutsche Bank                             2                      10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14.05.2022    19             14:00      17:00 ""Cube of Truth"" - Tierrechte/-befreiung,
Aufklärung über Tierausbeutung(sindustrie), Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen                                              6                      20,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-14 00:00:00,,,19,17:00,,,19:00 Frieden beginnt bei der Wahrheit - gegen die,,,,,,,,,,,,Hallstraße – Maximilianstraße –,,,,,,,,,,,Hallstraße,,,,,,,,3,,,,,,,3,,,,,,
,,,,,,,einrichtungsbezogene Impfpflicht - für die,,,,,,,,,,,,Karolinenstraße – Leonhardsberg –,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Grundrechte - für den weltweiten Frieden für,,,,,,,,,,,,Pilgerhausstraße – Jakoberstraße – Obere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,alle Menschen - gegen die Missstände in,,,,,,,,,,,,Jakobermauer – Vogelmauer Am Vogeltor –,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,unserem Land - für die Aufhebung aller,,,,,,,,,,,,Forsterstraße – Margaretenstraße – Milchberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Corona-Maßnahmen und deren dafür,,,,,,,,,,,,– Ulrichsplatz – Maximilianstraße – Hallstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,eingeführten Gesetze - für die Wahrheit zu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,allen Themen - für eine sichere und stabile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Zukunft in unserem Land - Corona muss wie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,eine Grippe behandelt werden und nie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,wieder zu Einschränkungen und Lockdowns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,führen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-14 00:00:00,,,19,6:30,,,"8:00 Das Rathaus aufmischen, um die Untätigkeit",,,,,,,,,,,,,,,,,,,,,,,Rathaus,,,,,,,,80,,,,,,,80,,,,,,2022-05-05
,,,,,,,in der Klimakatastrophe zu beenden.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-15 00:00:00,,,18,9:00,,,10:00 Kostenloser Nahverkehr für alle – Augsburg,,,,,,,,,,,,"Rathausplatz, Maximilianstr., Moritzplatz,",,,,,,,,,,,,,,,,,,,5,,,,,,,150,,,,,,
,,,,,,,geht voran,,,,,,,,,,,,"Bgm.-Fischer-Str., Königsplatz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Gegen die Kriminalisierung des „Fahrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ohne Fahrschein“. Für dauerhafte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Beibehaltung des 9€-Monatstickets im,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
