region,city,date,organizer,topic,participants_registered,participants_actual
Sachsen-Anhalt,Magdeburg,2020-04-29,,"Rücknahme der Freiheitsbeschränkungen, Rücksichtnahme auf die Risikogruppe und das Wiederhochfahren der Wirtschaft!",,
Sachsen-Anhalt,Magdeburg,2020-04-29,,Rettet die Reisebüros und die Tourismuswirtschaft,,
Sachsen-Anhalt,Magdeburg,2020-04-29,,Schulboykott,,
Sachsen-Anhalt,Magdeburg,2020-04-30,,"keine Aushebelung des Grundgesetzes, etc.",,
Sachsen-Anhalt,Magdeburg,2020-05-01,,"Gewerkschaftsdemo zum ersten Mai ""Viele Probleme - Eine Baustelle""",,
Sachsen-Anhalt,Magdeburg,2020-05-01,,Kundgebung am 1. Mai,,
Sachsen-Anhalt,Magdeburg,2020-05-01,,1. Mai - Internationaler Kampftag der Arbeiterklasse,,
Sachsen-Anhalt,Magdeburg,2020-05-01,,1. Mai - internationaler Kampftag der ArbeiterInnenklasse,,
Sachsen-Anhalt,Magdeburg,2020-05-01,,Grundrechte und ihre Wertigkeit,,
Sachsen-Anhalt,Magdeburg,2020-05-01,,"friedliche Meditation für das, was uns alle verbindet – die Grundrechte",,
Sachsen-Anhalt,Magdeburg,2020-05-01,,,,
Sachsen-Anhalt,Magdeburg,2020-05-02,,Menschenleben = Menschenleben - Leave no one behind,,
Sachsen-Anhalt,Magdeburg,2020-05-02,,"Mahnwache für Demokratie, Grundrechte und Freiheit",,
Sachsen-Anhalt,Magdeburg,2020-05-08,,75 Jahre Befreiung vom Faschismus,,
Sachsen-Anhalt,Magdeburg,2020-05-08,,Nie wieder Krieg - für Frieden und Abrüstung,,
Sachsen-Anhalt,Magdeburg,2020-05-08,,Tag der Befreiung,,
Sachsen-Anhalt,Magdeburg,2020-05-09,,"Meditation für das, was uns alle verbindet!",,
Sachsen-Anhalt,Magdeburg,2020-05-09,,Grundrechte/Impfung,,
Sachsen-Anhalt,Magdeburg,2020-05-09,,Pro Verfassung Sachsen-Anhalt,,
Sachsen-Anhalt,Magdeburg,2020-05-14,,"Für den Erhalt der Kleingartenanlage ""Am Zuckerbusch"" und einen schnellen Grundschulneubau in Cracau",,
Sachsen-Anhalt,Magdeburg,2020-05-16,,"Meditation für das, was uns alle verbindet!",,
Sachsen-Anhalt,Magdeburg,2020-05-16,,Corona-Quarantäne - Eine neue Art der Verfolgung,,
Sachsen-Anhalt,Magdeburg,2020-05-16,,Die Würde des Menschen ist unantastbar,,
Sachsen-Anhalt,Magdeburg,2020-05-17,,IDAHOBIT 20200,,
Sachsen-Anhalt,Magdeburg,2020-05-18,,Grundrechte,,
Sachsen-Anhalt,Magdeburg,2020-05-23,,"Klimakrise, Pandemie - we win in Solidarity",,
Sachsen-Anhalt,Magdeburg,2020-05-23,,#LeaveNoOneBehind - Solidarität statt Rassismus,,
Sachsen-Anhalt,Magdeburg,2020-05-23,,#LeaveNoOneBehind  ,,
Sachsen-Anhalt,Magdeburg,2020-05-23,,#LeaveNoOneBehind - On tour,,
Sachsen-Anhalt,Magdeburg,2020-05-23,,#LeveNoOneBehind - Solidarity will win,,
Sachsen-Anhalt,Magdeburg,2020-05-23,,#LeaveNoOneBehind,,
Sachsen-Anhalt,Magdeburg,2020-05-23,,#leavenoonebehind Klimaaktionstag,,
Sachsen-Anhalt,Magdeburg,2020-05-23,,"Meditation für das, was uns alle verbindet!",,
Sachsen-Anhalt,Magdeburg,2020-05-23,,Die Würde des Menschen ist unantastbar,,
Sachsen-Anhalt,Magdeburg,2020-05-27,,Die Freie Kulturszene - ein lebendiges Kunstbild,,
Sachsen-Anhalt,Magdeburg,2020-05-28,,Rücktritt Svenja Schulze,,
Sachsen-Anhalt,Magdeburg,2020-05-29,,"Nahverkehr stärken, Umwelt schützen!",,
Sachsen-Anhalt,Magdeburg,2020-05-29,,"Nahverkehr stärken, Umwelt schützen!",,
Sachsen-Anhalt,Magdeburg,2020-05-29,,"Meditation für das, was uns alle verbindet!",,
Sachsen-Anhalt,Magdeburg,2020-05-30,,Grundrechte,,
Sachsen-Anhalt,Magdeburg,2020-06-02,,Einrichtung einer temporären Protected Bikelane,,
Sachsen-Anhalt,Magdeburg,2020-06-04,,"Für den Erhalt der Kleingartenanlage ""Am Zuckerbusch"" und einen schnellen Grundschulneubau in Cracau",,
Sachsen-Anhalt,Magdeburg,2020-06-06,,#BlackLivesMatter - Solidarität mit Opfern von rassistischer Polizeigewalt,,
Sachsen-Anhalt,Magdeburg,2020-06-06,,ProVerfassung ST,,
Sachsen-Anhalt,Magdeburg,2020-06-06,,"Meditation für das, was uns alle verbindet!",,
Sachsen-Anhalt,Magdeburg,2020-06-08,,"Studi-Nothilfen - Versagen beenden, Menschlichkeit spenden",,
Sachsen-Anhalt,Magdeburg,2020-06-12,,Nach verantwortungsloser Verzögerung: Entgiftung JETZT!,,
Sachsen-Anhalt,Magdeburg,2020-06-13,,Für Grundrechte,,
Sachsen-Anhalt,Magdeburg,2020-06-13,,Coronavirus-Quarantäne - eine neue Art der Verfolgung,,
Sachsen-Anhalt,Magdeburg,2020-06-13,,"Meditation für das, was uns alle verbindet!",,
Sachsen-Anhalt,Magdeburg,2020-06-15,,Stoppt Erdogans Krieg in Kurdistan,,
Sachsen-Anhalt,Magdeburg,2020-06-17,,Keine Profite mit der Gesundheit,,
Sachsen-Anhalt,Magdeburg,2020-06-17,,Nichtöffentliche Gedenkveranstaltung zur Erinnerung an den niedergeschlagenen Volksaufstand in der DDR vom 17. Juni 1953,,
Sachsen-Anhalt,Magdeburg,2020-06-20,,Holo-Demo für Solidariät mit Geflüchteten,,
Sachsen-Anhalt,Magdeburg,2020-06-20,,Demokratie-Update: Bürger:innenversammlung,,
Sachsen-Anhalt,Magdeburg,2020-06-20,,Für Grundrechte,,
Sachsen-Anhalt,Magdeburg,2020-06-20,,"Meditation für das, was uns alle verbindet!",,
Sachsen-Anhalt,Magdeburg,2020-06-22,,Cube of truth - Mahnwache für ermordete Lebewesen,,
Sachsen-Anhalt,Magdeburg,2020-06-25,,Nach verantwortungsloser Verzögerung: Entgiftung JETZT!,,
Sachsen-Anhalt,Magdeburg,2020-06-26,,Wertewandel nach der Corona-Krise,,
Sachsen-Anhalt,Magdeburg,2020-06-27,,Plopping und das Müllproblem,,
Sachsen-Anhalt,Magdeburg,2020-06-27,,"Meditation für das, was uns alle verbindet!",,
Sachsen-Anhalt,Magdeburg,2020-06-27,,Für Grundrechte,,
Sachsen-Anhalt,Magdeburg,2020-07-01,,Solidarität mit den Betroffenen der Tafel,,
Sachsen-Anhalt,Magdeburg,2020-07-04,,Menschenrechte,,
Sachsen-Anhalt,Magdeburg,2020-07-04,,Stoppt die Tötung von Afghan*innen im Iran,,
Sachsen-Anhalt,Magdeburg,2020-07-04,,Coronavirus-Quarantäne - eine neue Art der Verfolgung,,
Sachsen-Anhalt,Magdeburg,2020-07-08,,Solidarität mit den Nutzerinnen der Tafel,,
Sachsen-Anhalt,Magdeburg,2020-07-09,,Einsetzung eines Parlamentarischen Untersuchungsausschusses,,
Sachsen-Anhalt,Magdeburg,2020-07-10,,Kohleausstieg,,
Sachsen-Anhalt,Magdeburg,2020-07-11,,Menschenrechte,,
Sachsen-Anhalt,Magdeburg,2020-07-11,,Protest für eine Humanitäre Asylpolitik,,
Sachsen-Anhalt,Magdeburg,2020-07-15,,Solidarität mit den Nutzerinnen der Tafel,,
Sachsen-Anhalt,Magdeburg,2020-07-17,,offensiv gegen faschistischen Terror,,
Sachsen-Anhalt,Magdeburg,2020-07-18,,Menschenrechte,,
Sachsen-Anhalt,Magdeburg,2020-07-18,,nicht auf unserem Rücken,,
Sachsen-Anhalt,Magdeburg,2020-07-21,,Solidarität mit den Betroffenen - Keine Bühne dem Täter,,
Sachsen-Anhalt,Magdeburg,2020-07-22,,Solidarität mit den Betroffenen! Keine Bühne dem Täter,,
Sachsen-Anhalt,Magdeburg,2020-07-22,,Solidarität mit den Nutzerinnen der Tafel,,
Sachsen-Anhalt,Magdeburg,2020-07-25,,Cornern am Hassel,,
Sachsen-Anhalt,Magdeburg,2020-07-25,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-07-25,,Christliche Werte sind wertvoll für die Gesellschaft?!,,
Sachsen-Anhalt,Magdeburg,2020-07-28,,"Prozess: Solidarität mit den Betroffenen, Keine Bühne dem Täter",,
Sachsen-Anhalt,Magdeburg,2020-07-29,,Solidarität mit den Nutzerinnen der Tafel,,
Sachsen-Anhalt,Magdeburg,2020-07-29,,Solidarität mit den Betroffenen! Keine Bühne dem Täter!,,
Sachsen-Anhalt,Magdeburg,2020-08-01,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-08-03,,Solidarität mit den Betroffenen und Opfern des Attentats in Halle,,
Sachsen-Anhalt,Magdeburg,2020-08-05,,Solidarität mit den Nutzer:innen der Tafel,,
Sachsen-Anhalt,Magdeburg,2020-08-06,,Versammlung anlässlich des Atombombenabwurfs auf Hiroshima und Nagasaki vor 75 Jahren,,
Sachsen-Anhalt,Magdeburg,2020-08-06,,Mahnwache zum Gedenken an Hiroshima und Nagasaki,,
Sachsen-Anhalt,Magdeburg,2020-08-06,,Popup-Theater zu Bürger*innenversammlung und Klimaschutz,,
Sachsen-Anhalt,Magdeburg,2020-08-07,,Mahnwache zum Gedenken an Hiroshima und Nagasaki,,
Sachsen-Anhalt,Magdeburg,2020-08-08,,Mahnwache zum Gedenken an Hiroshima und Nagasaki,,
Sachsen-Anhalt,Magdeburg,2020-08-08,,Gegen die Coronamaßnahmen,,
Sachsen-Anhalt,Magdeburg,2020-08-12,,Solidarität mit den Nutzer:innen der Tafel,,
Sachsen-Anhalt,Magdeburg,2020-08-15,,Kreisparteitag,,
Sachsen-Anhalt,Magdeburg,2020-08-15,,Solidarisch durch die Krise,,
Sachsen-Anhalt,Magdeburg,2020-08-15,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-08-16,,"Gedenken an Rick L., Todesopfer rechter Gewalt",,
Sachsen-Anhalt,Magdeburg,2020-08-21,,Konsumkritik zum Anlass des globalen Erdüberlastungstages am 22.08.2020,,
Sachsen-Anhalt,Magdeburg,2020-08-22,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-08-25,,Solidarität mit den Betroffenen! Keine Bühne dem Täter!,,
Sachsen-Anhalt,Magdeburg,2020-08-26,,"Prozess: Solidarität mit den Betroffenen, Keine Bühne dem Täter",,
Sachsen-Anhalt,Magdeburg,2020-08-27,,Zügige Umsetzung des Landtagsbeschlusses zur Auskofferung der Giftgrube Brüchau,,
Sachsen-Anhalt,Magdeburg,2020-08-28,,Fahrraddemo,,
Sachsen-Anhalt,Magdeburg,2020-08-28,,Einrichtung einer temporären Protected Bikelane,,
Sachsen-Anhalt,Magdeburg,2020-08-29,,Ostermarsch 2020,,
Sachsen-Anhalt,Magdeburg,2020-08-29,,Verfolgung von Falun Dafa,,
Sachsen-Anhalt,Magdeburg,2020-09-01,,Aktion zum Weltfriedenstag: Geld für Gesundheit statt Rüstung,,
Sachsen-Anhalt,Magdeburg,2020-09-01,,Weltfriedenstag/Antikriegstag,,
Sachsen-Anhalt,Magdeburg,2020-09-01,,Nie wieder Krieg! In die Zukunft investieren statt aufrüsten!,,
Sachsen-Anhalt,Magdeburg,2020-09-01,,Sichtbarkeit Transidenter Menschen/ Ausstellung Landtag,,
Sachsen-Anhalt,Magdeburg,2020-09-01,,"Prozess: Solidarität mit den Betroffenen, Keine Bühne dem Täter",,
Sachsen-Anhalt,Magdeburg,2020-09-02,,"Prozess: Solidarität mit den Betroffenen, Keine Bühne dem Täter",,
Sachsen-Anhalt,Magdeburg,2020-09-05,,CSD Magdeburg 2020,,
Sachsen-Anhalt,Magdeburg,2020-09-05,,Selbstbestimmung,,
Sachsen-Anhalt,Magdeburg,2020-09-08,,Mahnwache zum Prozess gegen den Attentäter von Halle; Solidarität mit den Betroffenen! Keine Bühne dem Täter!,,
Sachsen-Anhalt,Magdeburg,2020-09-09,,Solidarität mit den Betroffenen! Keine Bühne dem Täter. Mahnwache zum Prozess gegen den Attentäter von Halle,,
Sachsen-Anhalt,Magdeburg,2020-09-09,,"Brand im Flüchtlingslage ""Moria"" auf Lesbos",,
Sachsen-Anhalt,Magdeburg,2020-09-10,,Abschaffung Straßenausbaubeiträge ,,
Sachsen-Anhalt,Magdeburg,2020-09-11,,Den Mangel beenden - Unseren Kindern Zukunft geben!,,
Sachsen-Anhalt,Magdeburg,2020-09-12,,Verfolgung von Falun Dafa,,
Sachsen-Anhalt,Magdeburg,2020-09-12,,Den Mangel beenden - Unseren Kindern Zukunft geben!,,
Sachsen-Anhalt,Magdeburg,2020-09-12,,Den Mangel beenden - Unseren Kindern Zukunft geben!,,
Sachsen-Anhalt,Magdeburg,2020-09-12,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-09-13,,"Tag der Erinnerung, Mahnung und Begegnung",,
Sachsen-Anhalt,Magdeburg,2020-09-14,,Ohne Kerosin nach Berlin  ,,
Sachsen-Anhalt,Magdeburg,2020-09-15,,Ohne Kerosin nach Berlin - für eine nachhaltige (Verkehrs)Poitik,,
Sachsen-Anhalt,Magdeburg,2020-09-15,,Denk mal Natur - gegen die Flächenversiegelung im Stadtpark,,
Sachsen-Anhalt,Magdeburg,2020-09-15,,"Prozess - Solidarität mit den Betroffenen, keine Bühne dem Täter",,
Sachsen-Anhalt,Magdeburg,2020-09-16,,"Prozess - Solidarität mit den Betroffenen, keine Bühne dem Täter",,
Sachsen-Anhalt,Magdeburg,2020-09-18,,Parking Day  ,,
Sachsen-Anhalt,Magdeburg,2020-09-18,,Critical Mass im Rahmen der Europäischen Mobilitätswoche - Ein Zeichen setzen für nachhaltige Mobilität,,
Sachsen-Anhalt,Magdeburg,2020-09-18,,Sei ein Künstler!,,
Sachsen-Anhalt,Magdeburg,2020-09-18,,Parking Day & lebenswerter Hassel,,
Sachsen-Anhalt,Magdeburg,2020-09-18,,Parking Day 2020,,
Sachsen-Anhalt,Magdeburg,2020-09-18,,"""Einsteigen und einmischen"" Aktion zum Tag der Zivilcourage",,
Sachsen-Anhalt,Magdeburg,2020-09-19,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-09-20,,Fahrraddemo - Verbesserung der Fahrradinfrastruktur,,
Sachsen-Anhalt,Magdeburg,2020-09-20,,Evakuiert alle Lager #LeaveNoOneBehind,,
Sachsen-Anhalt,Magdeburg,2020-09-22,,Mahnwache zum Gedenken an die Betroffenen des Halle-Anschlags vom 09. Oktober 2019,,
Sachsen-Anhalt,Magdeburg,2020-09-23,,"Prozess: Solidarität mit den Betroffenen, Keine Bühne dem Täter",,
Sachsen-Anhalt,Magdeburg,2020-09-25,,Kein Grad weiter ,,
Sachsen-Anhalt,Magdeburg,2020-09-26,,Missing Perspectives - Wir beleuchten marginalisierte quere Perspektiven und sammeln für die LBTQIA+Community in Polen Geld,,
Sachsen-Anhalt,Magdeburg,2020-09-26,,Nein zu Hinrichtungen,,
Sachsen-Anhalt,Magdeburg,2020-09-26,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-09-29,,Sozial-ökologische Verkehrswende JETZT,,
Sachsen-Anhalt,Magdeburg,2020-09-30,,Solidarität mit den Betroffenen! Keine Bühne dem Täter,,
Sachsen-Anhalt,Magdeburg,2020-09-30,,Aufklärung zum Thema Corona Fakten,,
Sachsen-Anhalt,Magdeburg,2020-10-01,,In Zusammenhang der TRöD - landesweiter Aktionstag in der Abfallentsorgung,,
Sachsen-Anhalt,Magdeburg,2020-10-03,,Sozialismus als Ausweg aus der Krise des Kapitalismus,,
Sachsen-Anhalt,Magdeburg,2020-10-03,,Mieten runter Löhne rauf,,
Sachsen-Anhalt,Magdeburg,2020-10-03,,Greepeace gegen zu viel Plastikmüll in Magdeburg,,
Sachsen-Anhalt,Magdeburg,2020-10-03,,Gemeinsam stark: Ein Licht für die Tiere im Versuchslabor!,,
Sachsen-Anhalt,Magdeburg,2020-10-03,,Verfolgung von Falun Dafa,,
Sachsen-Anhalt,Magdeburg,2020-10-03,,offenes Singen von Friedensliedern zum Jahrestag der deutschen Einheit,,
Sachsen-Anhalt,Magdeburg,2020-10-03,,30 Jahre Kapitalismus und immer noch nicht frei!,,
Sachsen-Anhalt,Magdeburg,2020-10-09,,Der extrem rechte Anschlag von Halle jährt sich zum ersten Mal,,
Sachsen-Anhalt,Magdeburg,2020-10-09,,Freiheit für Öcalan,,
Sachsen-Anhalt,Magdeburg,2020-10-10,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-10-10,,Freiheit für Öcalan,,
Sachsen-Anhalt,Magdeburg,2020-10-13,,Solidarität mit den Betroffenen und Nebenkläger*innen,,
Sachsen-Anhalt,Magdeburg,2020-10-14,,Solidarität mit den Betroffenen und Nebenkläger*innen,,
Sachsen-Anhalt,Magdeburg,2020-10-14,,Warnstreik Tarifrunde öD,,
Sachsen-Anhalt,Magdeburg,2020-10-14,,Warnstreik Tarifrunde öD,,
Sachsen-Anhalt,Magdeburg,2020-10-14,,Krieg beginnt hier!,,
Sachsen-Anhalt,Magdeburg,2020-10-16,,Härtere Strafen für Kinderschänder,,
Sachsen-Anhalt,Magdeburg,2020-10-17,,Demonstration gegen Menschenhandel,,
Sachsen-Anhalt,Magdeburg,2020-10-17,,Was Menschen bewegt,,
Sachsen-Anhalt,Magdeburg,2020-10-17,,Greenpeace gegen zu viel Billigfleisch in Einkaufsmärkten,,
Sachsen-Anhalt,Magdeburg,2020-10-20,,FAU-Kü - Offen - Solidarisch - Kostengümstig,,
Sachsen-Anhalt,Magdeburg,2020-10-20,,Situation der Disco- und Barbesitzer,,
Sachsen-Anhalt,Magdeburg,2020-10-21,,Warnstreik Tarifrunde öD,,
Sachsen-Anhalt,Magdeburg,2020-10-21,,Magdeburg 2025/ Bunte Stadt Magdeburg/ Regenbogen Zebrastreifen,,
Sachsen-Anhalt,Magdeburg,2020-10-21,,Warnstreik Tarifrunde öD,,
Sachsen-Anhalt,Magdeburg,2020-10-30,,Deutsche Banken raus aus Kohle und Rüstung,,
Sachsen-Anhalt,Magdeburg,2020-10-30,,Forderung eines umfassenden und vollständigen Gesundheitsschutzes,,
Sachsen-Anhalt,Magdeburg,2020-10-31,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-10-31,,Christliche Werte sind wertvoll für die Gesellschaft?!,,
Sachsen-Anhalt,Magdeburg,2020-11-03,,Gedenkveranstaltung der Frauen des ehemaligen Frauen-KZ,,
Sachsen-Anhalt,Magdeburg,2020-11-03,,Halle Prozess: Solidarität mit den Betroffenen - Keine Büne dem Täter,,
Sachsen-Anhalt,Magdeburg,2020-11-03,,Spaziergang mit Kerzen,,
Sachsen-Anhalt,Magdeburg,2020-11-04,,Halle Prozess: Solidarität mit den Betroffenen - Keine Büne dem Täter,,
Sachsen-Anhalt,Magdeburg,2020-11-05,,Sanierung Giftgrube Brüchau: Auskoffern! Keine Kostenermittlung für untaugliche Maßnahmen!,,
Sachsen-Anhalt,Magdeburg,2020-11-09,,Pogromgedenken,,
Sachsen-Anhalt,Magdeburg,2020-11-09,,Spaziergang mit Kerzen,,
Sachsen-Anhalt,Magdeburg,2020-11-14,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-11-14,,Die Zeit ist reif. Freiheit für Öcalan!,,
Sachsen-Anhalt,Magdeburg,2020-11-16,,Spaziergang mit Kerzen,,
Sachsen-Anhalt,Magdeburg,2020-11-17,,Versammlung anlässlich des Prozesses gegen den Attentäter von Halle am Landgericht Magdeburg,,
Sachsen-Anhalt,Magdeburg,2020-11-18,,Mahnwache Halle-Prozess: Solidarität mit den Betroffenen,,
Sachsen-Anhalt,Magdeburg,2020-11-20,,Die Club- und Kulturszene retten!,,
Sachsen-Anhalt,Magdeburg,2020-11-25,,Internationalter Tag gegen Gewalt an Frauen,,
Sachsen-Anhalt,Magdeburg,2020-11-25,,Gewalt an Frauen,,
Sachsen-Anhalt,Magdeburg,2020-11-26,,Masken in Schulen,,
Sachsen-Anhalt,Magdeburg,2020-11-27,,Wohlstand neu denken,,
Sachsen-Anhalt,Magdeburg,2020-11-28,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-12-01,,Red Ribben Aktion zum Welt Aids Tag,,
Sachsen-Anhalt,Magdeburg,2020-12-01,,"#Halle Prozess, Keine Bühne dem Täter - Solidarität mit den Betroffenen",,
Sachsen-Anhalt,Magdeburg,2020-12-02,,Solidarität mit den Betroffenen! Keine Bühne dem Täter,,
Sachsen-Anhalt,Magdeburg,2020-12-02,,Aufnahme von Flüchtlingen in Magdeburg als Sicherer Hafen,,
Sachsen-Anhalt,Magdeburg,2020-12-03,,Aufnahme von Geflüchteten - jetzt! Magdeburg als Sicherer Hafen,,
Sachsen-Anhalt,Magdeburg,2020-12-03,,Rettung der beiden Freiräume in:takt und schauwerk.,,
Sachsen-Anhalt,Magdeburg,2020-12-03,,Masken in Schulen,,
Sachsen-Anhalt,Magdeburg,2020-12-05,,Aktionstag für Abrüstung,,
Sachsen-Anhalt,Magdeburg,2020-12-05,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-12-05,,Weihnachten zur Corona Zeit,,
Sachsen-Anhalt,Magdeburg,2020-12-08,,Prozess: Solidarität mit den Betroffenen - Keine Bühne dem Täter,,
Sachsen-Anhalt,Magdeburg,2020-12-09,,Solidarität mit den Betroffenen - Keine Bühne dem Täter,,
Sachsen-Anhalt,Magdeburg,2020-12-10,,Kuscheltieraktion - Wir geben Kindern eine Stimme,,
Sachsen-Anhalt,Magdeburg,2020-12-10,,Nehmt den Kindern die Masken weg,,
Sachsen-Anhalt,Magdeburg,2020-12-11,,Fünf Jahre ParisAgreement,,
Sachsen-Anhalt,Magdeburg,2020-12-12,,21-jährige Verfolgung von Falun Dafa durch die Regierung China's,,
Sachsen-Anhalt,Magdeburg,2020-12-12,,Der Hasselbachplatz als Ort der Vielfalt und Toleranz,,
Sachsen-Anhalt,Magdeburg,2020-12-12,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-12-14,,Vernunft statt Panikmache - Zwangsmaßnahmen beenden!,,
Sachsen-Anhalt,Magdeburg,2020-12-14,,Therapiemaßnahmen (Licht- und Bewegungstherapie),,
Sachsen-Anhalt,Magdeburg,2020-12-14,,Eure Worte morden,,
Sachsen-Anhalt,Magdeburg,2020-12-15,,Abschaffung Straßenausbaubeiträge ,,
Sachsen-Anhalt,Magdeburg,2020-12-16,,Kuscheltieraktion - Wir geben Kindern eine Stimme,,
Sachsen-Anhalt,Magdeburg,2020-12-17,,Bleiberecht statt Abschiebung und Familientrennung,,
Sachsen-Anhalt,Magdeburg,2020-12-17,,Held*innen 2020,,
Sachsen-Anhalt,Magdeburg,2020-12-17,,Held*innen 2020,,
Sachsen-Anhalt,Magdeburg,2020-12-19,,Recht auf Leben,,
Sachsen-Anhalt,Magdeburg,2020-12-19,,Rettet den Stadtpark ROTEHORN!,,
Sachsen-Anhalt,Magdeburg,2020-12-20,,Mehr Schuhe als Nazis,,
Sachsen-Anhalt,Magdeburg,2020-12-21,,Solidarität mit den Betroffenen,,
Sachsen-Anhalt,Magdeburg,2020-12-27,,"Freiheit für Palästina! Nein zu Trumps ""Jahrhundertdeal!""",,
Sachsen-Anhalt,Magdeburg,2020-12-28,,Licht- und Bewegungstherapie,,
Sachsen-Anhalt,Magdeburg,2020-12-30,,"Gemeinsam für Frieden, Freiheit und Demokratie",,
Sachsen-Anhalt,Magdeburg,2021-01-01,,Ein Funken Hoffnung,100.0,200.0
Sachsen-Anhalt,Magdeburg,2021-01-04,,Montagsdemo,20.0,
Sachsen-Anhalt,Magdeburg,2021-01-04,,Therapiemaßnahmen (Licht- und Bewegungstherapie),100.0,8.0
Sachsen-Anhalt,Magdeburg,2021-01-09,,Recht auf selbstbetimmtes Leben,100.0,41.0
Sachsen-Anhalt,Magdeburg,2021-01-09,,Stop den Coronawahnsinn,,8.0
Sachsen-Anhalt,Magdeburg,2021-01-11,,Montagsdemo,20.0,3.0
Sachsen-Anhalt,Magdeburg,2021-01-11,,Therapiemaßnahmen (Licht- und Bewegungstherapie),100.0,
Sachsen-Anhalt,Magdeburg,2021-01-13,,"Agrarstrukturgesetz, insb. Kurzfristige Änderung des Prozederes auf Schriftverfahren",10.0,8.0
Sachsen-Anhalt,Magdeburg,2021-01-15,,Pappesatt,150.0,30.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Trauermarsch 16.000 unvergessen,,
Sachsen-Anhalt,Magdeburg,2021-01-16,,Trauermarsch 16.000 unvergessen,250.0,109.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Offenes Singes für ein weltoffenes Magdeburg,40.0,75.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Gedenken an die Opfer von Krieg und Gewalt,30.0,5.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Gegen rassistische und menschenfeindliche Aufmärsche,10.0,10.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Abstand nach rechts - keinen Meter den Faschisten!,30.0,27.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Mahnwache gegen die Vereinnahmung der Bombardierung Magdeburgs durch Rechte,25.0,10.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Antifaschistische Kundgebung anlässlich des Jahrestages der Bombardierung Magdeburgs im II. Weltkrieg,30.0,12.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Antifaschistische Kundgebung anlässlich des Jahrestages der Bombardierung Magdeburgs im II. Weltkrieg,30.0,8.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Kundgebung für mehr Solidarität und Toleranz,20.0,3.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,"Für eine friedliche und solidarische Welt - gegen Rassismus, Antisemitismus und Gewalt",100.0,8.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Buckau - Gemeinsam für Demokratie,200.0,15.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Solidarische Gesellschaft Magdeburg - Kein Platz den Menschenfeinden,50.0,14.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Sambatrommeln für Toleranz und Weltoffenheit,4.0,80.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Kein Platz für rechtes Gedankengut - wehret den Anfängen!,10.0,6.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,"Nie wieder … Zeichen setzen für Demokratie, Respekt und Weltoffenheit!",30.0,17.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Für demokratischen Verkehr,200.0,8.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,FFF gegen Rechts ,200.0,100.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Befreiung ist nie zu Ende,30.0,16.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Eine Stadt für alle unterm Regenbogen,30.0,15.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,"Infostand zur Demo ""nazi-Gedenkmarsch"" verhindern",30.0,8.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Keine Zeiten für rechte Hetze,10.0,2.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Kundgebung gegen Rassismus und Menschenverachtung,50.0,2.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Meilenstein für ein demokratisches und weltoffenes Magdeburg im Bündnis gegen Rechts und Friedenskundgebung,40.0,10.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Kundgebung gegen Rassismus und Menschenverachtung,50.0,4.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Recht auf selbstbetimmtes Leben,100.0,35.0
Sachsen-Anhalt,Magdeburg,2021-01-16,,Naziaufmarsch verhindern,50.0,4.0
