Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
01.08.2022,14:00,24:00,"""Mehr echte Demokratie wagen""",,,,"(neu) Platz d. Republik 1/Scheidemannstr. – Dorotheenstr. - Wilhelmstraße 67a (ZK) - Wilhelmstr. - Unter den Linden 36 (ZK) - Unter den Linden - Friedrichstr. - Taubenstr. (Höhe Funke Zentralredaktion ZK) - Friedrichstr. - Leipziger Str. - Stresemannstr. - Bernburger Str. - Askanischer Pl. 3 (ZK) - Bernburger Str. - Askanischer Pl. - Stresemannstr. - Hedemannstr. - Friedrichstraße 21 (ZK) – Friedrichstr. - Zimmerstr. - Rudi-Dutschke-Straße/Axel-Springer-Straße (ZK) - Axel-Springer-Str. - Leipziger Str. - Markgrafenstr. - Gendarmenmarkt (ZK) - Charlottenstr. - Unter den Linden - Wilhelmstr. - Dorotheenstr. – Scheidemannstr./Platz der Republik 1 (alt) Bundestag / Scheidemannstr. - Dorotheenstr. - (ZK) Wilhelmstr. 67a - Wilhelmstr. - Unter den Linden - (ZK) Unter den Linden 36-38 - Unter den Linden - Friedrichstr. - Taubenstr. - (ZK) Friedrichstr. 67-70 - Taubenstr. - Charlottenstr. - Leipziger Str./B1 - Axel-Springer-Str. - Beuthstr. - Kommandantenstr. - Alte Jakobstr. - (ZK) Alte Jakobstr. 105 - Alte Jakobstr. - Oranienstr. - Rudi-Dutschke-Str. - (ZK) Rudi-Dutschke-Str., Axel-Springer-Str. - Rudi-Dutschke-Str. - Friedrichstr. - (ZK) Friedrichstr. 21 - Friedrichstr. - Hedemannstr. - Wilhelmstr. - Stresemannstr. - (ZK) Askanischer Pl. 3 - Schöneberger Str. - Hallesches Ufer/B96 - Linkstr. - (ZK) Linkstr. 10 - Linkstraße - Eichhornstr. - Potsdamer Str./B1 - (ZK) Potsdamer Str. 7 - Potsdamer Str./B1 - Potsdamer Platz - Ebertstr. - Simsonweg - Scheidemannstr.",500.0,6500.0
01.08.2022,17:00,18:30,"""Mahnwache für Frieden und Menschenrechte"" (vom 11.07. bis 26.09.2022 - jeweils Mo.)",Pariser Platz,,10117.0,,10.0,5.0
01.08.2022,17:00,23:00,"""Wir Laufen gegen die Spaltung gegen die Impfpflicht für unsere Kinder und unsere Freiheit"" (vom 28.02. bis 29.08.2022 - jeweils Mo.)",,,,neu Alexanderplatz (Weltzeituhr) – Dircksenstr. – Karl-Liebknecht-Str. – Schlossbrücke – Unter den Linden - Wilhelmstr. - Dorotheenstr. - Scheidemannstr. - Platz der Republik alt Alexanderplatz (Weltzeituhr) – Dircksenstr. – Karl-Liebknecht-Str. – Schlossbrücke – Unter den Linden – Friedrichstr. – Anschluss an einen weiteren Aufzug (vermeintlich namens „Wir sind viele“) – […] – Platz der Republik,200.0,80.0
01.08.2022,17:45,19:00,"""Stoppt den Krieg! Frieden und Freiheit für die Ukraine! Jetzt!"" (vom 11.07. bis 26.09.2022 - jeweils Mo.)",Alt-Müggelheim,,12559.0,,15.0,10.0
01.08.2022,17:45,20:00,"""Protest gegen Hartz 4 und das Bürgergeld - Montag ist der Tag des Widerstands"" (vom 03.01. bis 20.12.2022 - jeweils Mo.)",Alexanderplatz,,10178.0,,30.0,30.0
01.08.2022,18:00,19:00,"""Fortführung der DAUERVERANSTALTUNG ""Mahnwache am Kanzleramt zur sofortigen Abschaltung aller Atomanlagen""."" (vom 04.07. bis 26.12.2022 - jeweils Mo.)",Willy-Brandt-Str.,1,10557.0,,20.0,5.0
01.08.2022,18:00,19:00,"""Antikriegsmahnwache, jetzt speziell die militärischen Auseinandersetzungen zwischen Russland und der Ukraine betreffend"" (vom 04.07. bis 26.09.2022 - jeweils Mo.)",Alexanderplatz,,10178.0,,10.0,7.0
01.08.2022,18:00,20:00,"""Montagsdemo gegen Corona-Maßnahmen und eine mögliche Impfpflicht""",,,,Theodor-Heuss-Platz (Denkmal für die Opfer von Flucht und Vertreibung - AK) - eine Runde um den Theodor-Heuss-Platz - Kaiserdamm - Bismarckstr. - Wilmersdorfer Str. - auf Höhe Kantstr. wenden - Wilmersdorfer Str. - Schillerstr. (EK),30.0,
01.08.2022,18:00,21:00,"""Tegel geht auf die Straße"" (vom 11.07. bis 26.09.2022 - jeweils Mo.)",,,,Alt-Tegel 2 vor C&A (AP) – (Bernstorffstr.-Buddestr.-Schlieperstr.-Berliner Str.-Brunowstr.-Eisenhammerweg-Alt-Tegel-Medebacher Weg-Am Tegeler Hafen-Berliner Str.)- Alt-Tegel 2 vor C&A (EP),15.0,13.0
01.08.2022,18:30,21:00,"""Flächengerechtigkeit wir möchten darauf hinweisen, dass die knappen Flächen im städtischen Bereich besser genutzt werden können als Autos darauf abzustellen.""",Sprengelstr.,10,13353.0,,10.0,11.0
01.08.2022,19:00,20:00,"""Mahnwache: Konsequentes Nachtflugverbot von 22 Uhr bis 6 Uhr am Flughafen BER. Kurzstreckenflüge gehören auf die Schiene. Alle Messdaten der Ultrafeinstaubmessung am Flughafen BER müssen öffentlich werden. Die Subventionierung des Flughafens und der Billigairlines muss beendet werden, denn wer fliegt oder Flüge anbietet, muss die tatsächlichen Kosten zahlen."" (vom 07.02. bis 01.08.2022 - jeweils Mo.)",Bölschestr.,,12587.0,,40.0,15.0
02.08.2022,00:00,24:00,"""Stop Putin´s Neo-NaZism now!"" (vom 28.07. bis 30.08.2022 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,500.0,4.0
02.08.2022,00:00,24:00,"""Friedenscamp Berlin"" (vom 30.07. bis 20.09.2022 - täglich)",John-Foster-Dulles-Allee,10,10557.0,,30.0,30.0
02.08.2022,09:00,12:00,"""Rückzahlung der wertbeständigen Goldmark für Reparationen vom erstem Weltkrieg"" (vom 01.08. bis 31.08.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,So.)",Willy-Brandt-Str.,1,10557.0,,2.0,
02.08.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,4.0
02.08.2022,13:30,21:00,"1 ""Krieg, Inflation, Pandemie - Zukunftsperspekiven - Wie geht es weiter?"" 2 ""Grundrechte in Gefahr?"" 3 ""Medien & Rundfunk als vierte Gewalt in wessen Diensten?""",Rathausstr.,23,10178.0,,150.0,160.0
02.08.2022,14:00,16:00,"""Schutz ukrainischer Himmel""",Willy-Brandt-Str.,1,10557.0,,30.0,15.0
02.08.2022,14:00,17:00,"""Rückzahlung der wertbeständigen Goldmark für Reparationen vom ersten Weltkrieg"" (vom 01.08. bis 31.08.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,So.)",Willy-Brandt-Str.,1,10557.0,,2.0,
02.08.2022,14:00,18:00,"""Mahnwache für die Gleichbehandlung der Menschen und ein Überwinden der Impfapartheid.""",Robert-Koch-Platz,,10115.0,,8.0,26.0
02.08.2022,14:00,22:00,"""Free People - Freie Menschen - &#1057;&#1074;&#1086;&#1073;&#1086;&#1076;&#1085;&#1099;&#1077; &#1051;&#1102;&#1076;&#1080;"" (vom 01.08. bis 07.08.2022 - täglich)",Platz der Republik,1,10557.0,,10.0,
02.08.2022,14:30,17:00,"""Auftakt zur Betriebsratswahl bei Lieferando""",Ohlauer Str.,41,10999.0,,30.0,28.0
02.08.2022,16:30,18:30,"""Bürgerinnen und Bürger äußern ihre kritische Meinung zur gegenwärtigen Politik, für die Verfassung und bürgerliche Freiheiten sowie gegen die Spaltung der Gesellschaft durch Angst und Kriegspropaganda."" (vom 02.08. bis 16.08.2022 - jeweils Di.)",Alt-Köpenick,21,12555.0,,20.0,20.0
02.08.2022,16:45,19:15,"""Bündnis Steglitz-Zehlendorf Weltoffen gegen Verschwörungsmythen, Rechtsradikale und Antisemitismus für Demokratie und Zusammenhalt"" (vom 17.05. bis 27.12.2022 - jeweils Di.)",Schloßstr.,88,12163.0,,30.0,
02.08.2022,17:00,18:30,"""Omas gegen Rechts Südwest - Demonstration gegen Querdenker /Verschwörungstheoretiker und rechte Populisten auf dem Mittelstreifen der Schlossstraße"" (jeden 1. Di im Monat bis zum Ende des Jahres 2022)",Schloßstr.,,12163.0,,10.0,10.0
02.08.2022,17:00,18:30,"""Menschen mit Schildern"" (vom 04.01. bis 27.12.2022 - jeweils Di.)",Hermann-Ehlers-Platz,,12165.0,"zusätzlich Muthesiusstr., in Nähe zum Dönerstand",30.0,20.0
02.08.2022,18:00,22:00,"""Gedanken an den yezidischen ISIS-Opfern am 03.08.2014 in Shingal/Irak""",Pariser Platz,1,10117.0,,70.0,90.0
02.08.2022,18:40,19:15,"""Wir pfeifen auf Stuttgart 21"" (vom 05.07. bis 27.09.2022 - jeweils Di.)",Potsdamer Platz,2,10785.0,,5.0,4.0
02.08.2022,20:30,22:00,"""Am 2. August 2021 jährt sich die sogenannte Liquidation des Zigeunerfamilienlagers in Auschwitz-Birkenau zum 77. Mal. SS-Angehörige ermordeten in der Nacht auf den 3. August 1944 die fast 4.000 verbliebenen Sinti und Roma in Gaskammern – zumeist als arbeitsunfähig eingestufte Frauen, Kinder und ältere Menschen.""",Simsonweg,,10557.0,,200.0,150.0
03.08.2022,00:00,24:00,"""Stop Putin´s Neo-NaZism now!"" (vom 28.07. bis 30.08.2022 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,500.0,3.0
03.08.2022,00:00,24:00,"""Friedenscamp Berlin"" (vom 30.07. bis 20.09.2022 - täglich)",John-Foster-Dulles-Allee,10,10557.0,,30.0,19.0
03.08.2022,09:00,12:00,"""Rückzahlung der wertbeständigen Goldmark für Reparationen vom erstem Weltkrieg"" (vom 01.08. bis 31.08.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,So.)",Willy-Brandt-Str.,1,10557.0,,2.0,
03.08.2022,09:30,00:00,"""Multikulti""-Überfremdung-Machtlosigkeit, Berlin eine Perspektive geben: ""Massenabschiebung jetzt!""",Columbiadamm,106,10965.0,,4.0,
03.08.2022,10:00,22:00,"""Offizielle Corona Presseberichte mit politischer Meinungskundgebung / Mahnwache""",Platz der Republik,1,10557.0,,30.0,690.0
03.08.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
03.08.2022,12:00,17:00,"""Gedenkfeier an das Ezidische Völkermord am 03.08.2014 in Shingal""",,,,Neptunbrunnen - Karl-Liebknecht-Str. - Unter den Linden - Wilhelmstr. -Dorotheenstr. - Scheidemannstr. - Platz der Republik,2000.0,270.0
03.08.2022,14:00,17:00,"""Rückzahlung der wertbeständigen Goldmark für Reparationen vom ersten Weltkrieg"" (vom 01.08. bis 31.08.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,So.)",Willy-Brandt-Str.,1,10557.0,,2.0,3.0
03.08.2022,14:00,22:00,"""Free People - Freie Menschen - &#1057;&#1074;&#1086;&#1073;&#1086;&#1076;&#1085;&#1099;&#1077; &#1051;&#1102;&#1076;&#1080;"" (vom 01.08. bis 07.08.2022 - täglich)",Platz der Republik,1,10557.0,,10.0,
03.08.2022,15:00,22:00,"""Einrichtungsbezogene Impfpflicht stoppen""",,,,Platz der Republik - Scheidemannstr. - Dorotheenstr. - Wilhelmstr. - Luisenstr. - Robert Koch Platz (ZK) - Luisenstr. - Invalidenstr. - Chausseestr. - Friedrichstr. - Bundesgesundheitsministerium (ZK) - Friedrichstr. - Unter den Linden - Wilhelmstr. - Dorotheenstr. - Scheidemannstr. - Platz der Republik (alt) Scheidemannstr. - Dorotheenstr. - Luisenstr. - Zwischenkundgebung Luisenstr. Ecke Schumannstr. - Luisenstr. - Invalidenstr. - Chausseestr. - Friedrichstr. - Bundesgesundheitsministerium,300.0,650.0
03.08.2022,16:00,20:00,"""Kundgebung anläßlich des Jahrestages des letzten Genozids und Feminizids an der ezidischen Gesellschaft von Shengal, am 3.8.2014""",Platz des 18. März,,10117.0,,100.0,50.0
03.08.2022,17:30,20:30,"""Animal Rights Square: Video-Aktion zur Aufklärung über die Tierindustrie""",Alexanderplatz,9,10178.0,,15.0,
03.08.2022,17:30,22:30,"""Hold on, we´re coming! Immer dort, wo es für Radfahrende im täglichen Straßenverkehr aufgrund einer veralteten oder fehlenden Infrastruktur besonders gefährlich ist, tauchen wir auf: Die RESPECT CYCLISTS!...""",,,,Falkplatz (AK vor der Max Schmeling Halle) – Am Falkplatz – Gleimstr. – Stargarder Str. – Prenzlauer Allee – Karl-Liebknecht Str. – Spandauer Str. – Mühlendamm – Fischerinsel – Neue Roßstr. – Wallstr. - Am Köllnischen Park (ZK vor Nr. 3) – Köpenicker Str. - Heinrich-Heine-Str. – Moritzplatz – Prinzenstr. – ZK Prinzenstr./Moritzstr. - Prinzenstr. - Baerwaldstr. – Gneisenaustr. – Südstern – Hasenheide – Hermannstr. (ZK vor Nr. 49) - Emser Str. – Karl-Marx-Str. - Erkstr. (ZK vor Nr.3) - Wildenbruchstr. - Harzer Str. - Bouchéstr. - Puschkinallee – Vor dem Schlesischen Tor – Schlesische Str. - Oberbaumstr. - Oberbaumbrücke – Warschauer Str. (ZK auf Brücke Höhe S-Bhf) - Petersburger Str. - Danziger Str. - Eberswalder Str. - Bernauer Str. - Einfahrt in Mauerpark hinter Nr. 63-64 - Mauerpark Skaterfläche (EK),150.0,35.0
03.08.2022,18:00,19:00,"""Kein Krieg und keine Kriegshetze gegen Russland!, NATO - Hände weg von der Ukraine und anderen Ländern, die in ihrem Fadenkreuz stehen!"" (vom 06.07. bis 28.09.2022 - jeweils Mi.)",Pariser Platz,2,10117.0,,10.0,8.0
04.08.2022,00:00,24:00,"""Stop Putin´s Neo-NaZism now!"" (vom 28.07. bis 30.08.2022 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,500.0,4.0
04.08.2022,00:00,24:00,"""Friedenscamp Berlin"" (vom 30.07. bis 20.09.2022 - täglich)",John-Foster-Dulles-Allee,10,10557.0,,30.0,19.0
04.08.2022,08:30,09:30,"""Mahnwache zur Aufklärung rechter Straftaten in Neukölln"" (vom 06.01. bis 29.12.2022 - jeweils Do.)",Tempelhofer Damm,12,12101.0,,10.0,5.0
04.08.2022,09:00,12:00,"""Rückzahlung der wertbeständigen Goldmark für Reparationen vom erstem Weltkrieg"" (vom 01.08. bis 31.08.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,So.)",Willy-Brandt-Str.,1,10557.0,,2.0,2.0
04.08.2022,10:00,21:00,"""Ausbau der A 100 stoppen""",Tempelhofer Damm,99,12101.0,"Genauer Ort: Eingang Tempelhofer Feld ggü Hoeppnerstraße, nördlich des Einganges auf dortigem Gehweg / dortiger Grünfläche unter Freihaltung des Einganges / Rettungsweges",150.0,3.0
04.08.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
04.08.2022,12:00,19:00,"""Ausbau der A 100 stoppen - Mobilitätswende jetzt!""",Dürerplatz,1,12157.0,,50.0,
04.08.2022,14:00,15:00,"""Gegen die Christenverfolgung in Nordkorea und für folgende Menschenrechte in Nordkorea: Reise-, Meinungsfreiheit, Reis statt Atom, Auflösung der Konzentrationslager"" (vom 14.07. bis 13.10.2022 - jeweils Do.)",Glinkastr.,5,10117.0,,15.0,6.0
04.08.2022,14:00,17:00,"""Rückzahlung der wertbeständigen Goldmark für Reparationen vom ersten Weltkrieg"" (vom 01.08. bis 31.08.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,So.)",Willy-Brandt-Str.,1,10557.0,,2.0,2.0
04.08.2022,14:00,18:00,"""Beitrag zur ""Woche der Demokratie""; Kriegsgefangenenschaft, Vertreibung, Ausbeutung, Folter... und das Einwirken sog. NGO beim Lenken von Flüchtlingsströmen &/ bei Gesundheitsvorsorge, Katastrophenschutz, Versorgung, etc.... wo ist die ""Gewaltenteilung"" wenn die Grundordnung der Gesellschaft durch privatrechtliche Organisationen zerstört wird. Der BÜRGER ist, spätestens seit 2020 im Verteidigungsrecht.""",Pariser Platz,1,10117.0,,500.0,80.0
04.08.2022,16:00,18:00,"""Musizieren statt Betonieren - Verkehrswende jetzt - A100 stoppen""",BAB 103 Fahrtrichtung Steglitz,,12157.0,neuer Ort BAB 103 Höhe Saarstraße,500.0,200.0
04.08.2022,16:00,18:30,"""Friedliche und freundliche Unterstützung des Nachbarschaftsdialogs. Entgegenwirken von Spaltung und Diskriminierung jeder Art, durch Förderung von friedlicher Kommunikation miteinander, Gleichberechtigung und fundiertem Verständnis für alle Mitmenschen."" (vom 06.01. bis 29.12.2022 - jeweils Do.)",Wilmersdorfer Str.,,10585.0,Goethestr./Wilmersdorfer Str.,19.0,8.0
04.08.2022,16:30,18:00,"""Menschen mit Schildern"" (vom 06.01. bis 30.12.2022 - jeweils Do.)",Paradestr.,,12101.0,,30.0,1.0
04.08.2022,17:00,19:00,"""Frieden im Libanon""",Berliner Str.,127,13187.0,,30.0,20.0
04.08.2022,17:30,18:30,"""Mahnwache gegen Eigenbedarfskündigung nach 40 Jahren Mietdauer"" (vom 30.06. bis 24.11.2022 - jeweils Do.)",Kurfürstendamm,43,10719.0,,10.0,
04.08.2022,18:00,20:00,"""FREIHEIT FÜR JULIAN ASSANGE! Presse- und Meinungsfreiheit als Grundlage für Demokratie und Frieden.""",,,,Pariser Platz 2 (Botschaft der Vereinigten Staaten von Amerika - AK) - Unter den Linden - Wilhelmstr. (Wilhelmstr. Ecke Unter den Linden - ZK vor der Absperrung Wilhelmstr.) - Unter den Linden - Pariser Platz (EK),35.0,50.0
05.08.2022,00:00,24:00,"""Stop Putin´s Neo-NaZism now!"" (vom 28.07. bis 30.08.2022 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,500.0,6.0
05.08.2022,00:00,24:00,"""Friedenscamp Berlin"" (vom 30.07. bis 20.09.2022 - täglich)",John-Foster-Dulles-Allee,10,10557.0,,30.0,25.0
05.08.2022,08:30,22:00,"""Soviet Virus The Flowers of Evil by Russian propaganda""",Pariser Platz,1,10117.0,,150.0,100.0
05.08.2022,09:00,12:00,"""Rückzahlung der wertbeständigen Goldmark für Reparationen vom erstem Weltkrieg"" (vom 01.08. bis 31.08.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,So.)",Willy-Brandt-Str.,1,10557.0,,2.0,
05.08.2022,10:00,12:00,"""Klimamahnwache zum Pariser Abkommen; FridayForFuture"" (vom 06.05. bis 28.10.2022 - jeweils Fr.)",Platz der Republik,1,10557.0,,12.0,7.0
05.08.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,4.0
05.08.2022,13:00,15:00,"""Literarisches Gedenken an belarussische Autoren, Verlesen von Gedichten zu aktuellem Anlass.""",Am Treptower Park,55-57,12435.0,,10.0,
05.08.2022,14:00,17:00,"""Rückzahlung der wertbeständigen Goldmark für Reparationen vom ersten Weltkrieg"" (vom 01.08. bis 31.08.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,So.)",Willy-Brandt-Str.,1,10557.0,,2.0,
05.08.2022,14:00,19:00,"""Mit Energie für Frieden und Demokratie - Fahrrad-, E-Roller- und Inline-Skater-Demo""",,,,NEU: AP Pl. Des 18. März – Pariser Platz – Untern den Linden – li Friedrichstr. – Weidendammer Brücke – Friedrichstr. – li Reinhardstr. – re. Luisenstr. – Platz vor dem Neuen Tor – li. Invalidenstr. – re. Lehrter Str. – li Seydlitzstr. – li. Rathenower Str. - re Alt-Moabit – li Stromstr. – Lessingstr. – Bachstr. – re Str des 17. Juni – Ernst-Reuter-Platz- Hardenbergstr. – re Joachimsthaler Str. – li Kurfürstendamm – Tauentzienstr. – Wittenbergplatz – Kleisstr. – Nollendorfplatz – Bülowstr. - li Potsdamer Str. – Schöneberger Ufer – Tempelhofer Ufer – li Wilhelmstr. – re Hedemannstr. –li Friedrichstr. - re Leipziger Str. – li Markgrafenstr. – li Französische Str. – re Friedrichstr. – Oranienburger Str. – Monbijoupl. – Burgstr. – Anna-Louisa-Karsch-Str. – li An der Spandauer Brücke – re Rosenthaler Str. – Weinmeisterstr. – Münzstr. – li Rosa-Luxemburg-Str. –li Torstr. – re Chausseestr. - Müllerstr. - li Triftstr. – li Tegeler Str. – re Sprengelstr. – li Torfstr. – Nordufer – EP Robert-Koch-Institut ALT: Platz des 18. März - Luisenstr. - Invalidenstr. - Hauptbahnhof - Alt-Moabit - Stromstr. - Bachstr. - Str. d. 17. Juni - Ernst-Reuter-Platz - Hardenbergstr. - Joachimsthaler Str. - ZK Breitscheidplatz - Wittenbergplatz - Nollendorfplatz - Winterfeldplatz - Pallasstr. - Schöneberger Ufer - ZK Technikmuseum - Wilhelmstr. - Hedemannstr. - Friedrichstr. - Leipziger Str. - Gendarmenmarkt - Friedrichstr. - Oranienburger Str. - Burgstr. - S-Bhf. Hackescher Markt - Rosenthaler Str. - Weinmeisterstr. - Rosa-Luxemburg-Str. - ZK Rosa-Luxemburg-Platz - Torstr. - Chausseestr. - Scharnhorststr. - Chausseestr. - Müllerstr. - Triftstr. - Sprengelstr. - Nordufer - Robert-Koch-Institut,200.0,165.0
05.08.2022,15:00,16:00,"""Mahnwache gegen rechtsextremistische Tendenzen in Politik und Gesellschaft""",Alexanderplatz,,10178.0,,15.0,7.0
05.08.2022,15:00,18:30,"""FDP fossiler Lobbyismus bestreiken""",Reinhardtstr.,14,10117.0,,150.0,80.0
05.08.2022,16:00,18:00,"""Menschenrechte in Kashmir""",Pariser Platz,,10117.0,,100.0,25.0
05.08.2022,16:30,20:00,"""Aktuelles zum Coronageschehen und abermalige Durchleuchtung der Hintergründe, großer Themenbereich China, sonstiges: vor allem Ukraine & Inflation""",,,,Mauerpark Eingang (Bernauer Str.) - Schwedter Str. - Schönhauser Allee - Wörther Str. - Kollwitzstr. - Metzer Str. - Schwedter Str. - Mauerpark Eingang (Bernauer Str.),500.0,25.0
05.08.2022,16:45,19:00,"""KlimaAfterWork. Politisches Event mit Sprechern, Freunden und Familie vor dem Klimaministerium für die jetzt dringend nötige Klimapolitik""",Scharnhorststr.,,10115.0,,200.0,30.0
05.08.2022,18:00,20:00,"""Eine Lesung der Namen der Opfer von Sandarmoch""",Steinplatz,,10623.0,,20.0,20.0
05.08.2022,18:00,22:00,"""Freiheit für Giannis Michaelidis. Der Kampf geht weiter!""",Adalbertstr.,2,10999.0,Adalbertstr. 2 - Adalbertstr. - Kottbusser Tor (im Uhrzeigersinn) - Reichenberger Str. - Ritterstr. - Segitzdamm - Oranienplatz - Oranienstr. - ZK: Oranienplatz (Südseite) - Oranienstr. - Heinrichplatz,300.0,60.0
05.08.2022,20:00,23:00,"""Politische Veranstaltung am Vorabend des Hiroshima Tages, Thema: ""Kerzen für das Leben""""",Ernst-Zinna-Weg,1,10249.0,,40.0,35.0
05.08.2022,21:30,22:30,"""Gedenken an die Opfer der Atombombenabwürfe in Hiroshima und Nagasaki""",Breitscheidplatz,,10789.0,,60.0,60.0
06.08.2022,00:00,24:00,"""Stop Putin´s Neo-NaZism now!"" (vom 28.07. bis 30.08.2022 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,500.0,4.0
06.08.2022,00:00,24:00,"""Friedenscamp Berlin"" (vom 30.07. bis 20.09.2022 - täglich)",John-Foster-Dulles-Allee,10,10557.0,,30.0,18.0
06.08.2022,08:00,13:00,"""Politische Veranstaltung, Thema: ""Hiroshima Gedenktag 2022""""",Ernst-Zinna-Weg,1,10249.0,,140.0,150.0
06.08.2022,11:00,12:00,"""Mahnwache für Toleranz und ein friedliches Miteinander""",Marktstr.,,13597.0,,30.0,15.0
06.08.2022,11:00,14:00,"""Hiroshima-Jahrestag""",Pariser Platz,,10117.0,,15.0,9.0
