Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
2023-06-04,0 days 06:45:00,0 days 16:00:00,"""47. Fahrradsternfahrt des ADFC Berlin e. V."" Motto: ""Alle auf´s Rad!""",,,,"Route 1: Bhf. Werder - ... - Stahnsdorfer Straße - Bernhard-Beyer-Straße - Königsweg - Bäkestraße - Neue Kreisstraße - Kohlhasenbrücker Straße - Wilhelmplatz - Chausseestraße - Königstraße (B 1) - Stopp zum Sammeln auf der Königstraße (zwischen Abzweig Kronprinzessinnenweg und Kreuz Zehlendorf) - Königstraße (B 1) - Potsdamer Chaussee (B 1) - BAB 115 (Kreuz Zehlendorf - Dreieck Funkturm) - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 2: Hbf. Brandenburg (Havel) - ... - Stahnsdorfer Straße - Bernhard-Beyer-Straße - Königsweg - Bäkestraße - Neue Kreisstraße - Kohlhasenbrücker Straße - Wilhelmplatz - Chausseestraße - Königstraße (B 1) - Stopp zum Sammeln auf der Königstraße (zwischen Abzweig Kronprinzessinnenweg und Kreuz Zehlendorf) - Königstraße (B 1) - Potsdamer Chaussee (B 1) - BAB 115 (Kreuz Zehlendorf - Dreieck Funkturm) - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 3: Bhf. Nauen - ... - Seegefelder Weg - Finkenkruger Weg - Bhf. Staaken - Nennhauser Damm - Brunsbütteler Damm - Am Bahnhof Spandau - Seegefelder Straße - Bhf. Rathaus Spandau - Klosterstraße - Ruhlebener Straße - Teltower Straße - Havelchaussee - Kronprinzessinnenweg - Bhf. Wannsee (gegenüber Bhf.) - Kronprinzessinnenweg - Königstraße (B 1) - Potsdamer Chaussee (B 1) - BAB 115 (Kreuz Zehlendorf - Dreieck Funkturm) Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 4: S-Bhf. Heiligensee - Ruppiner Chaussee - Ruppiner Straße - Berliner Straße - Feldstraße - Poststraße - Rathenaustraße - Postplatz - Bhf. Hennigsdorf (Postplatz) - Rathenaustraße - Parkstraße - Neuendorfstraße - Spandauer Allee - Dorfstraße - Oberjägerweg - Waldmeisterstraße - Spandauer Landstraße - Niederneuendorfer Allee - Streitstraße - Neuendorfer Straße - Falkenseer Platz - Altstädter Ring - Bhf. Rathaus Spandau - Klosterstraße - Ruhlebener Straße - Teltower Straße - Havelchaussee - Kronprinzessinnenweg - Bhf. Wannsee (gegenüber Bhf.) - Kronprinzessinnenweg - Königstraße (B 1) - Potsdamer Chaussee (B 1) - BAB 115 (Kreuz Zehlendorf - Dreieck Funkturm) - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 5: S-Bhf. Frohnau (Ludolfingerplatz) - Ludolfingerplatz - Welfenallee - Frohnauer Straße - Hermsdorfer Damm - Waidmannsluster Damm - Karolinenstraße - Berliner Straße - Grußdorfstraße - Buddestraße - S-Bhf. Tegel - Buddestraße - Veitstraße - Borsigdamm - Neheimer Straße - Bernauer Straße - Gartenfelder Straße - Paulsternstraße - Nonnendammallee - U-Bhf. Rohrdamm - Rohrdamm - Fürstenbrunner Weg - Spandauer Damm - Bolivarallee - Steubenplatz - U-Bhf. Neu-Westend - Olympische Straße - Trakehner Allee - Jesse-Owens-Allee - Passenheimer Straße - Schirwindter Allee - S-Bhf. Pichelsberg (Ostseite) - Schirwindter Allee - Scholzplatz - Am Postfenn - Havelchaussee - Kronprinzessinnenweg - Bhf. Wannsee (gegenüber Bhf.) - Kronprinzessinnenweg - Königstraße (B 1) - Potsdamer Chaussee (B 1) - BAB 115 (Kreuz Zehlendorf - Dreieck Funkturm) - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 6: Bhf. Jungfernheide (Südseite) - Olbersstraße - Gaußstraße - Sickingenstraße - Siemensstraße - Erna-Samuel-Straße - Ellen-Epstein-Straße - Perleberger Straße - Fennstraße - Reinickendorfer Straße - S-Bhf. Wedding (Nettelbeckplatz) - Nettelbeckplatz - Pankstraße - Prinzenallee - Osloer Straße - Bornholmer Straße - S-Bhf. Bornholmer Straße - Bornholmer Straße - Schönhauser Allee - Wichertstraße - Prenzlauer Allee - S-Bhf. Prenzlauer Allee - Prenzlauer Allee - Karl-Liebknecht-Straße - Spandauer Straße - U-Bhf. Rotes Rathaus - Spandauer Straße - Mühlendamm - Fischerinsel - Neue Roßstraße - Annenstraße - Heinrich-Heine-Straße - Prinzenstraße - U-Bhf. Moritzplatz - Prinzenstraße - Baerwaldbrücke - Baerwaldstraße - Urbanstraße - U-Bhf. Hermannplatz - Hermannstraße - Flughafenstraße - Columbiadamm - Platz der Luftbrücke - Tempelhofer Damm - BAB 100 Auffahrt Tempelhof - BAB 100 bis Messedamm Süd - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 7: Bhf. Oranienburg - ... - Schönfließer Straße - Oranienburger Chaussee - Berliner Straße - Hermsdorfer Damm - Heinsestraße - S-Bhf. Hermsdorf (Heinsestraße) - Schulzendorfer Straße - Robinienweg - Berliner Straße - Oraniendamm - Zabel-Krüger-Damm - Öschelbronner Weg - Wittenauer Str. - Oranienburger Straße - Bhf. Wittenau - Wilhelmsruher Damm - Hauptstraße - Kopenhagener Straße - S-Bhf. Wilhelmsruh - Kopenhagener Straße - Residenzstraße - Schwedenstraße U-Bhf. Osloer Straße - Osloer Straße - Bornholmer Straße - S-Bhf. Bornholmer Straße - Bornholmer Straße - Schönhauser Allee - Wichertstraße - Prenzlauer Allee - S-Bhf. Prenzlauer Allee - Prenzlauer Allee - Karl-Liebknecht-Straße - Spandauer Straße - U-Bhf. Rotes Rathaus - Spandauer Straße - Mühlendamm - Fischerinsel - Neue Roßstraße - Annenstraße - Heinrich-Heine-Straße - Prinzenstraße - U-Bhf. Moritzplatz - Prinzenstraße - Baerwaldbrücke - Baerwaldstraße - Urbanstraße - U-Bhf. Hermannplatz - Hermannstraße - Flughafenstraße - Columbiadamm - Platz der Luftbrücke - Tempelhofer Damm - BAB 100 Auffahrt Tempelhof - BAB 100 bis Messedamm Süd - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 8: Bhf. Wandlitzsee - ... - Schönerlinder Straße (B 109) - Schönerlinder Chaussee (B 109) - Wiltbergstraße - S-Bhf. Buch - Wiltbergstraße - Karower Chaussee - Bucher Chaussee - Alt-Karow - Blankenburger Chaussee - Karower Damm - Alt-Blankenburg, links abbiegend - Krugstege - Bahnhofstraße - Blankenburger Weg - Pasewalker Straße - Damerowstraße - Breitestraße - Mühlenstraße - Florastraße - Bhf. Pankow (Garbátyplatz) - Berliner Straße - Schönhauser Allee - Wichertstraße - Prenzlauer Allee - S-Bhf. Prenzlauer Allee - Prenzlauer Allee - Karl-Liebknecht-Straße - Spandauer Straße - U-Bhf. Rotes Rathaus - Spandauer Straße - Mühlendamm - Fischerinsel - Neue Roßstraße - Annenstraße - Heinrich-Heine-Straße - Prinzenstraße - U-Bhf. Moritzplatz - Prinzenstraße - Baerwaldbrücke - Baerwaldstraße - Urbanstraße - U-Bhf. Hermannplatz - Hermannstraße - Flughafenstraße - Columbiadamm - Platz der Luftbrücke - Tempelhofer Damm - BAB 100 Auffahrt Tempelhof - BAB 100 bis Messedamm Süd - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 9: Bhf. Eberswalde - ... - Lindenberger Str. – Dorfstr. - Prendener Straße - Falkenberger Chaussee - Bhf. Hohenschönhausen - Falkenberger Chaussee - Hansastraße - Indira-Gandhi-Straße - Weißenseer Weg - Hohenschönhauser Straße - Oderbruchstraße - Landsberger Allee - S-Bhf. Landsberger Allee - Landsberger Allee - Platz der Vereinten Nationen - Lichtenberger Straße - Strausberger Platz - Karl-Marx-Allee - Andreasstraße - Ostbahnhof - Andreasstraße - An der Schillingbrücke - Engeldamm - Adalbertstraße - U-Bhf. Kottbusser Tor - Kottbusser Straße - Kottbusser Damm - U-Bhf. Hermannplatz - Hermannstraße - Flughafenstraße - Columbiadamm - Platz der Luftbrücke - Tempelhofer Damm - BAB 100 Auffahrt Tempelhof - BAB 100 bis Messedamm Süd - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 10: Bhf. Ahrensfelde - Märkische Allee - S-Bhf. Raoul-Wallenberg-Straße - Raoul-Wallenberg-Straße - Allee der Kosmonauten - S-Bhf. Springpfuhl - Allee der Kosmonauten - Beilsteiner Straße - Marzahner Chaussee - Gensinger Straße - Alt-Friedrichsfelde (B 1, B 5) - Tunnel Alt-Friedrichsfelde - Alt-Friedrichsfelde (B 1, B 5) - Frankfurter Allee - Bhf. Frankfurter Allee - Frankfurter Allee - Frankfurter Tor - Warschauer Straße - Warschauer Brücke - Warschauer Straße - Am Oberbaum - Oberbaumbrücke - Oberbaumstraße - Schlesische Straße - Schlesische Brücke - Vor dem Schlesischen Tor - Obere Freiarchenbrücke - Puschkinallee - S-Bhf. Treptower Park - Elsenstraße - Karl-Kunger-Straße - Wildenbruchstraße - Sonnenallee - Sonnenbrücke - Sonnenallee - Grenzallee - Karl-Marx-Straße - Silbersteinstraße - Oberlandstraße - BAB 100: Auffahrt Oberlandstraße BAB 100 bis Messedamm Süd - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 11: Bhf. Strausberg - ... - Strausberger Straße - Marktplatz Altlandsberg - Berliner Straße - Berliner Allee - ... Alt-Mahlsdorf - Hönower Straße - S-Bhf. Mahlsdorf - Hönower Straße - Riesaer Straße - U-Bhf. Hellersdorf - Hellersdorfer Straße - Cecilienstraße - Blumberger Damm - Elisabethstraße - Allee der Kosmonauten - S-Bhf. Springpfuhl - Allee der Kosmonauten - Beilsteiner Straße - Marzahner Chaussee - Gensinger Straße - Alt-Friedrichsfelde (B 1, B 5) - Tunnel Alt-Friedrichsfelde - Alt-Friedrichsfelde (B 1, B 5) - Frankfurter Allee - Bhf. Frankfurter Allee - Frankfurter Allee - Frankfurter Tor - Warschauer Straße - Warschauer Brücke - Warschauer Straße - Am Oberbaum - Oberbaumbrücke - Oberbaumstraße - Schlesische Straße - Schlesische Brücke - Vor dem Schlesischen Tor - Obere Freiarchenbrücke - Puschkinallee - S-Bhf. Treptower Park - Elsenstraße - Karl-Kunger-Straße - Wildenbruchstraße - Sonnenallee - Sonnenbrücke - Sonnenallee - Grenzallee - Karl-Marx-Straße - Silbersteinstraße - Oberlandstraße - BAB 100: Auffahrt Oberlandstraße BAB 100 bis Messedamm Süd - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 12: Bhf. Frankfurt (Oder) - ... - Bhf. Erkner - Bahnhofstraße - Berliner Straße - Fürstenwalder Allee - Fürstenwalder Damm - S-Bhf. Friedrichshagen - Fürstenwalder Damm - Salvador-Allende-Straße - Friedrichshagener Straße - Bahnhofstraße - Lindenstraße - An der Wuhlheide - Spindlersfelder Straße - S-Bhf. Spindlersfeld - Spindlersfelder Straße - Glienicker Weg - Adlergestell - S-Bhf. Adlershof - Adlergestell - Rudower Chaussee - Wegedornstraße - Wegedornbrücke - Wegedornstraße - Rudower Straße - Neudecker Weg - U-Bhf. Rudow - Neuköllner Straße - Rudower Straße - Buschkrugallee - Blaschkoallee - U-Bhf. Blaschkoallee - Blaschkoallee - Britzer Damm - Wussowstraße - Holzmindener Straße - Tempelhofer Weg - Gottlieb-Dunkel-Straße - Ullsteinstraße - Schätzelbergstraße - Komturbrücke - Komturstraße - Germaniastraße - Oberlandstraße - BAB 100: Auffahrt Oberlandstraße - BAB 100 bis Messedamm Süd - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 13: Bhf. Königs Wusterhausen - ... - Godbersenstraße - Adlergestell - S-Bhf. Grünau - Richterstraße - Bruno-Taut-Straße - Am Falkenberg (rechts abbiegend) - Grünauer Straße - Rudower Straße - Neudecker Weg - U-Bhf. Rudow - Neuköllner Straße - Rudower Straße - Buschkrugallee - Blaschkoallee - U-Bhf. Blaschkoallee - Blaschkoallee - Britzer Damm - Wussowstraße - Holzmindener Straße - Tempelhofer Weg - Gottlieb-Dunkel-Straße - Ullsteinstraße - Schätzelbergstraße - Komturbrücke - Komturstraße - Germaniastraße - Oberlandstraße - BAB 100: Auffahrt Oberlandstraße - BAB 100 bis Messedamm Süd - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 14: Bhf. Zossen - ... - Kirchhainer Damm - Lichtenrader Damm - Löptener Straße - Mellener Straße - Bahnhofstraße - S-Bhf. Lichtenrade - Steinstraße - Barnetstraße - Lichtenrader Damm - Mariendorfer Damm - U-Bhf. Alt-Mariendorf - Mariendorfer Damm - Tempelhofer Damm - U-Bhf. Alt-Tempelhof - Tempelhofer Damm - BAB 100: Auffahrt Tempelhofer Damm - BAB 100 bis Messedamm Süd - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 15: Bhf. Bundesplatz - Bundesallee - Walter-Schreiber-Platz - Schloßstraße - Bhf. Rathaus Steglitz - Albrechtstraße - Steglitzer Damm - Bismarckstraße - Albrechtstraße - Siemensstraße - Leonorenstraße - S-Bhf. Lankwitz - Leonorenstraße - Kaiser-Wilhelm-Straße - Lankwitzer Straße - S-Bhf. Lichterfelde-Ost (Südseite) - Kranoldplatz - Morgensternstraße - Ostpreußendamm - Lichterfelder Allee (Kreisverkehr: geradeaus weiter) - Ruhlsdorfer Platz - Ruhlsdorfer Straße - Gonfrevillestraße - S-Bhf. Teltow Stadt (Ahlener Platz) - Mahlower Straße - Potsdamer Straße (L 76) Warthestraße - Thomas-Müntzer-Damm - Kleinmachnow, Thomas-Müntzer-Damm/Zehlendorfer Damm - Zehlendorfer Damm - Machnower Straße - Teltower Damm - S-Bhf. Zehlendorf - Teltower Damm - Potsdamer Straße - Potsdamer Chaussee - Spanische Allee - BAB 115 (Spanische Allee - Dreieck Funkturm) - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 16: Bhf. Ludwigsfelde - ... - Kleinmachnow, Thomas-Müntzer-Damm/Zehlendorfer Damm - Zehlendorfer Damm - Machnower Straße - Teltower Damm - S-Bhf. Zehlendorf - Teltower Damm - Potsdamer Straße - Potsdamer Chaussee - Spanische Allee - BAB 115 (Spanische Allee - Dreieck Funkturm) - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 17: Bhf. Potsdam-Rehbrücke - ... - Stahnsdorfer Straße - Bernhard-Beyer-Straße - Königsweg Bäkestraße - Neue Kreisstraße - Kohlhasenbrücker Straße - Wilhelmplatz - Chausseestraße - Königstraße (B 1) - Stopp zum Sammeln auf der Königstraße (zwischen Abzweig Kronprinzessinnenweg und Kreuz Zehlendorf) - Königstraße (B 1) - Potsdamer Chaussee (B 1) - BAB 115 (Kreuz Zehlendorf - Dreieck Funkturm) - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 18: Bhf. Michendorf - ... - Stahnsdorfer Straße - Bernhard-Beyer-Straße - Königsweg - Bäkestraße - Neue Kreisstraße - Kohlhasenbrücker Straße - Wilhelmplatz - Chausseestraße - Königstraße (B 1) - Stopp zum Sammeln auf der Königstraße (zwischen Abzweig Kronprinzessinnenweg und Kreuz Zehlendorf) - Königstraße (B 1) - Potsdamer Chaussee (B 1) - BAB 115 (Kreuz Zehlendorf - Dreieck Funkturm) - Halenseestraße - Messedamm - Neue Kantstraße - Kantstraße - Kaiser-Friedrich-Straße - Bismarckstraße - U-Bhf. Ernst-Reuter-Platz - Straße des 17. Juni - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 19: S+U-Bhf. Jannowitzbrücke - Alexanderstraße - Jannowitzbrücke - Brückenstraße - U-Bhf. Heinrich-Heine-Straße - Heinrich-Heine-Straße - Prinzenstraße - U-Bhf. Moritzplatz - Moritzplatz - Oranienstraße - Rudi-Dutschke-Straße - U-Bhf. Kochstraße/Checkpoint Charlie - Kochstraße - Wilhelmstraße - Anhalter Straße - Askanischer Platz - S-Bhf. Anhalter Bahnhof - Schöneberger Straße - Hallesches Ufer - U-Bhf. Mendelssohn-Bartholdy-Park - Reichpietschufer - Von-der-Heydt-Straße - Klingelhöferstraße - Hofjägerallee - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ### Route 20: S-Bhf. Heidelberger Platz (Sammlung an der Aßmannshauser Straße) - Mecklenburgische Straße - Blissestraße - Brandenburgische Straße - U-Bhf. Fehrbelliner Platz - Hohenzollerndamm - Nachodstraße - Bundesallee - Joachimsthaler Straße - Kantstraße - Budapester Straße - Corneliusbrücke - Stülerstraße - Hofjägerallee - Großer Stern - Straße des 17. Juni - Yitzhak-Rabin-Straße/Brandenburger Tor ###",50000.0,7.0
2023-06-04,0 days 11:00:00,0 days 20:00:00,"""Krieg in der Ukraine""",Pariser Platz,1,10117.0,,10.0,150.0
2023-06-04,0 days 12:00:00,0 days 13:00:00,"""Solidarität mit Polen – Freie Wahlen.""",Pariser Platz,,10117.0,,20.0,4.0
2023-06-04,0 days 12:00:00,0 days 14:30:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2023 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,
2023-06-04,0 days 13:00:00,0 days 18:00:00,"""Falun Dafa ist gut! Falun Dafa Hao! Stoppt die Verfolgung von Falun Gong in China durch die KP-Chinas! Stoppt den Organraub in China an Falun Gong-Praktizierende und andere politische Häftlinge! Wahrhaftigkeit, Güte, Nachsicht sind gut! Zhen, Shan, Ren Hao! (vom 12.03. bis 12.11.2023 - jeweils So.)",S-Bhf. Treptower Park,,12435.0,,30.0,180.0
2023-06-04,0 days 14:00:00,0 days 15:00:00,"""Kampagne =Freiheit für Nawalny = Die Aufmerksamkeit für Nawalny und andere russische politische Gefangene zu lenken""",Pariser Platz,,10117.0,,100.0,15.0
2023-06-04,0 days 14:00:00,0 days 16:30:00,"""Rund 16 Millionen Menschen leben in Deutschland mit einem Hörverlust, davon sind 3,8 Million Menschen unbehandelt. 33 % der Menschen, die mit einem unbehandelten Hörverlust leben, haben ein höheres Risiko, ihre Selbständigkeit zu verlieren und an Folgeerkrankungen zu leiden. Der DSB, als Patientenvertretung möchte auf die Versorgungslücke von hochgradig schwerhörigen Menschen mit kostenlosen Hörtest in form eines Hör-Mobil hinweisen.""",Platz der Republik,1,10557.0,,50.0,3.0
2023-06-04,0 days 14:00:00,0 days 17:00:00,"""Unterstützung der friedlichen algerischen Revolution hin zu einem demokratischen Staat"" (vom 08.01. bis 25.06.2023 - jeweils So.)",Pariser Platz,,10117.0,,10.0,
2023-06-04,0 days 14:00:00,0 days 17:00:00,"""Kundgebung um Mahnwache - Park für alle. Keine Bürotürme im Gleisdreieck. -""",Luckenwalder Str.,,10963.0,,40.0,
2023-06-04,0 days 14:00:00,0 days 17:00:00,"""Animal Rights Square: Video-Aktion zur Aufklärung über die Tierindustrie""",Mauerpark,,10437.0,,15.0,
2023-06-05,0 days 07:43:00,0 days 09:03:00,"Essen retten, Leben retten - Aufstand der letzten Generation",Frankfurter Tor,1,10243.0,VA 1.3 Frankfurter Tor (Fahrtrichtung West),7.0,
2023-06-05,0 days 07:43:00,0 days 09:03:00,"Essen retten, Leben retten - Aufstand der letzten Generation",Frankfurter Tor,9,10243.0,VA 1.2 Frankfurter Tor (Fahrtrichtung Süd),5.0,
2023-06-05,0 days 07:43:00,0 days 09:41:00,"Essen retten, Leben retten - Aufstand der letzten Generation",Frankfurter Tor,3,10243.0,VA 1.4 Frankfurter Tor (Fahrtrichtung Nord),7.0,
2023-06-05,0 days 07:43:00,0 days 09:41:00,"Essen retten, Leben retten - Aufstand der letzten Generation",Frankfurter Tor,7,10243.0,VA 1.1 Frankfurter Tor (Fahrtrichtung Ost),6.0,3.0
2023-06-05,0 days 10:30:00,0 days 13:00:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2023 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
2023-06-05,0 days 11:00:00,0 days 18:00:00,"""HUNGERSTREIK MAHNWACHE - Gegen Paragraf 129a+b Freiheit für alle Politischen Gefangenen in Deutschland !"" (vom 09.05. bis 11.08.2023 - jeweils Mo.,Di.,Mi.,Do.,Fr.)",Mohrenstr.,40,10117.0,,20.0,3.0
2023-06-05,0 days 12:00:00,0 days 14:00:00,"""Mahnwache vor dem RKI - Kritisiert wird die Rolle des RKI im Zusammenhang mit der Corona-Hysterie und den dadurch begründeten Menschenrechtsverletzungen. Es besteht weiterhin die Forderung nach Erfüllung der Informationspflicht als Regierungsbehörde. Ferner ist bislang keinerlei Bemühung um Aufarbeitung der begangenen Rechtsbrüche zu erkennen. Da zudem längst Vorbereitungen für die nächste Pandemiesimulation angelaufen sind, ist ein Ende der Notwendigkeit der Mahnwache nicht abzusehen."" (vom 05.06.2023 bis 29.01.2024 - jeweils Mo.)",Nordufer,20,13353.0,,10.0,
2023-06-05,0 days 13:30:00,0 days 19:00:00,"""Frieden lernen"" (vom 06.03. bis 26.06.2023 - jeweils Mo.)",Antonplatz,1,13086.0,,5.0,
2023-06-05,0 days 14:00:00,0 days 16:00:00,Frieden lernen (vom 06.03. bis 26.06.2023 - jeweils Mo.),Antonplatz,1,13086.0,,5.0,4.0
2023-06-05,0 days 17:00:00,0 days 18:30:00,"""Mahnwache für Frieden und Menschenrechte"" (vom 03.04. bis 26.06.2023 - jeweils Mo.)",Pariser Platz,1,10117.0,,10.0,8.0
2023-06-05,0 days 17:45:00,0 days 19:00:00,"""Stoppt den Krieg! Frieden und Freiheit für die Ukraine! JETZT!"" (vom 17.04. bis 10.07.2023 - jeweils Mo.)",Alt-Müggelheim,,12559.0,,15.0,
2023-06-05,0 days 17:45:00,0 days 19:30:00,"""Für Frieden, Freiheit und Selbstbestimmung"" (vom 02.01. bis 27.12.2023 - jeweils Mo.)",Teltower Damm,,14167.0,,30.0,30.0
2023-06-05,0 days 17:45:00,0 days 20:00:00,"""Weg mit Hartz 4 und dem Bürgergeldbetrug - Aktiver Widerstand gegen einen 3. Weltkrieg"" (vom 02.01. bis 25.12.2023 - jeweils Mo.)",Alexanderplatz,,10178.0,,50.0,
2023-06-05,0 days 17:45:00,0 days 20:30:00,"""Frieden schaffen, Diplomaten senden, Wirtschaftkrieg mit Russland beenden, Inflationsursachen bekämpfen, Neutrale und umfassende Berichterstattung"" (vom 03.04. bis 25.09.2023 - jeweils Mo.)",,,,Elcknerplatz (vor Saturn) - Bahnhofstr. - Lindenstr. - Alt-Köpenick - Müggelheimer Str. - Kietzer Str. - Kirchstr. - Alt-Köpenick - Schlossplatz,100.0,9.0
2023-06-05,0 days 18:00:00,0 days 19:00:00,"""Antikriegsmahnwache - Kein Krieg und keine Kriegshetze gegen Russland! NATO-Hände weg von der Ukraine und anderen Ländern, die in ihrem Fadenkreuz stehen!"" (vom 03.04. bis 26.06.2023 - jeweils Mo.)",Alexanderplatz,1,10178.0,,10.0,
2023-06-05,0 days 18:00:00,0 days 19:30:00,"""Antikapitalistische Kundgebung gegen Teuerungen und imperialistische Kriege""",Roederplatz,,10367.0,,20.0,25.0
