Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
2024-04-10,0 days 10:00:00,0 days 18:00:00,"""Gegen Mietverdrängung durch sogenannte energetische Sanierung und Luxussanierung für unverfälschte Denkmalpflege, Verstoss gegen den Kaufvertrag."" (vom 20.01. bis 20.04.2024 - jeweils Mi.,Sa.,So.)",Kehrwieder,,13509.0,An der Heide - Kehrwieder - Am Rosensteg- Am Brunnen (alle 2 Stunden im Wechsel),6.0,3.0
2024-04-10,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,
2024-04-10,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,470.0
2024-04-10,0 days 14:00:00,0 days 18:00:00,"""Solidarität mit Palästina""",,,,neu: (AP) S-Bhf. Sonnenallee - Sonnenallee - Hermannplatz - Kottbusser Damm - Kottbusser Brücke - Kottbusser Str. - Adalbertstr. - Oranienstr. - Oranienplatz (EP) alt: (AP) S-Bhf. Sonnenallee - Sonnenallee - Kottbusser Damm - Kottbusser Str. - Adalbertstr. - Oranienstr. - Oranienplatz (EP),1000.0,10.0
2024-04-10,0 days 15:00:00,0 days 16:00:00,"""Kein Krieg und keine Kriegshetze gegen Russland! NATO - Hände weg von der Ukraine und anderen Ländern, die in ihrem Fadenkreuz stehen!"" Antikriegsmahnwachen (vom 03.04. bis 31.07.2024 - jeweils Mi.) (vom 03.04. bis 31.07.2024 - jeweils Mi.)",Pariser Platz,1,10117.0,,15.0,
2024-04-10,0 days 15:00:00,0 days 16:00:00,"""Kein Krieg und keine Kriegshetze gegen Russland! NATO - Hände weg von der Ukraine und anderen Ländern, die in ihrem Fadenkreuz stehen!"" Antikriegsmahnwachen (vom 03.04. bis 31.07.2024 - jeweils Mi.)",Pariser Platz,,10117.0,,15.0,100.0
2024-04-10,0 days 15:00:00,0 days 18:30:00,"""Sparkasse sperrt rechtswidrig Konto einer jüdischen Organisation""",Alexanderplatz,1,10178.0,,100.0,70.0
2024-04-10,0 days 16:00:00,0 days 17:00:00,"""Gazakrieg beenden - Menschenleben retten""",Ebertstr.,22,10117.0,,100.0,
2024-04-10,0 days 16:00:00,0 days 17:00:00,"""Mahnwache Thema: Gewalt an Frauen, Mädchen und Minderheiten""",Birkenstr.,,10551.0,,20.0,
2024-04-10,0 days 16:00:00,0 days 19:00:00,"""Umgestaltung des Hermannplatzes und der Abriss von Karstadt"" (vom 10.01. bis 18.12.2024 - jeweils Mi.)",Hasenheide,3,10967.0,,25.0,2.0
2024-04-10,0 days 16:00:00,0 days 21:00:00,"""Putin heißt Frieden""",Pariser Platz,1,10117.0,,4.0,50.0
2024-04-10,0 days 16:15:00,0 days 18:45:00,"""Kundgebung für den Freispruch von Homayoun Sabetara, dessen Berufungsverhandlung am 22. April in Thessaloniki, Griechenland, stattfindet.""",Hiroshimastr.,11,10785.0,,20.0,10.0
2024-04-10,0 days 17:00:00,0 days 18:00:00,"""Olaf Scholz soll erneut darauf aufmerksam gemacht werden, dass sich 2 Menschen gerade im Hungerstreik befinden, weil er den wissenschaftlichen Fakten nicht ins Gesicht blickt und danach handelt!"" (vom 05.04. bis 30.04.2024 - täglich)",,,,!!!!!GEHWEG!!!!!!! Neu: Otto-von-Bismarck-Allee (Spreebogen) - Paul-Löbe-Allee - Umrundung Kanzleramt - Willy-Brandt-Str - Otto-von-Bismarck-Alle Alt: Otto-von-Bismarck-Allee (Spreebogen) - Friedrich-Ebert-Platz - Scheidemannstr. - Platz der Republik - Willy-Brandt-Str - Otto-von-Bismarck-Alle,50.0,
2024-04-10,0 days 17:30:00,0 days 20:30:00,"""Video-Aktion zur Aufklärung über die Tierindustrie""",Alexanderplatz,9,10178.0,,18.0,17.0
2024-04-10,0 days 18:10:00,0 days 19:10:00,"""Für den Erhalt unseres Tempelhofer Feldes""",Tempelhofer Feld,,12099.0,,15.0,30.0
2024-04-10,0 days 19:00:00,0 days 21:00:00,"""Frieden verhandeln - nicht in den Krieg treiben, Herr Pistorius!""",An der Urania,,10787.0,,20.0,11.0
2024-04-11,0 days 00:00:00,0 days 23:59:00,"""Olaf Scholz muss folgende Tatsachen in einer Regierungserklärung aussprechen. Wir haben 0,42 Promille CO2 in der Luft. Emissionspfad ""very low"" des IPCC hat einen Zielwert von 0,35 Promille CO2 im Jahr 2150. Das heißt, es ist schon jetzt viel zu viel CO2 in der Luft. Die aktuelle und die Vorgängerregierungen haben in der Klimapolitik so versagt, dass der Fortbestand der Menschheit extrem gefährdet ist. Wissenschaftliche Fakten müssen von der Regierung klar benannt werden um eine ökologische Zeitenwende einzuleiten."" (vom 25.03. bis 30.04.2024 - täglich)",Spreebogenpark,,10557.0,,25.0,2.0
2024-04-11,0 days 00:00:00,0 days 23:59:00,"""Hungerstreik gegen Paragraph 129 geht weiter! Dauermahnwache vor dem Bundesjustizministerium! Demokratisches Handeln kann keine Straftat darstellen! Freiheit für alle politischen Gefangenen und WEG MIT PARAGRAPH 129A/B STGB!"" (vom 31.03. bis 30.05.2024 - täglich) (vom 31.03. bis 30.05.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,
2024-04-11,0 days 00:00:00,1 days 00:00:00,"""Gerechtigkeit für unsere Bauern, unterstützen der freien Bauern. Mahnwache der Freien Bauern und Bürger des Mittelstandes"" (vom 05.04. bis 31.05.2024 - täglich)",Bulgarische Str.,9,12435.0,,11.0,90.0
2024-04-11,0 days 00:00:00,1 days 00:00:00,"""Wir mahnen die Gerichtsverhandlung vor dem IGH gegen Deutschland, stehen ein für einen gerechten Frieden und fordern ein sofortiges Ende deutscher Waffenlieferungen nach Israel, wie von der UN gefordert."" (vom 08.04. bis 15.04.2024 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,30.0,
2024-04-11,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,6.0
2024-04-11,0 days 08:30:00,0 days 09:30:00,"""Aufklärung rechter Straftaten"" (vom 04.01. bis 19.12.2024 - jeweils Do.)",Tempelhofer Damm,12,12101.0,,15.0,
2024-04-11,0 days 10:00:00,0 days 18:00:00,"""Hinrichtungswelle im Iran stoppen/ Anhaltende Menschenrechtsverletzungen verurteilen / Solidarität mit den Bürgerprotesten im Iran""",Paul-Löbe-Allee,,10557.0,,10.0,2.0
2024-04-11,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,300.0
2024-04-11,0 days 11:30:00,0 days 14:30:00,"""Postbank Streik""",,,,Wittenbergplatz - Tauentzienstr. - Kurfürstendamm - Joachimsthaler Str. 41 - Kurfürstendamm - Tauentzienstr. - Wittenbergplatz,1000.0,3000.0
2024-04-11,0 days 12:00:00,0 days 15:00:00,"""Hauptstadtzulage für alle Beschäftigten der freien Träger der Kinder- und Jugendhilfe""",Niederkirchnerstr.,5,10117.0,,1640.0,
2024-04-11,0 days 14:00:00,0 days 15:00:00,"""Gegen Menschenrechtsverletzungen in Nordkorea"" (vom 07.03. bis 30.05.2024 - jeweils Do.)",Glinkastr.,5,10117.0,,12.0,
2024-04-11,0 days 14:00:00,0 days 17:00:00,"""Kein Geld für die Botschaft des Verbrechers. (Syrien Botschaft)""",Platz der Republik,1,10557.0,,150.0,
2024-04-11,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,3.0
2024-04-11,0 days 16:00:00,0 days 18:30:00,"""Friedliche und freundliche Unterstützung des Nachbarschaftsdialogs. Entgegenwirken von Spaltung und Diskriminierung jeder Art, durch Förderung von friedlicher Kommunikation miteinander, Gleichberechtigung und fundiertem Verständnis für alle Mitmenschen."" (vom 04.01. bis 26.12.2024 - jeweils Do.)",Wilmersdorfer Str.,,10585.0,,19.0,30.0
2024-04-11,0 days 16:45:00,0 days 18:30:00,"""Der Pankower Korruptions- und Kleingartenskandal. Kritik an den Zuständen im Pankower Kleingartenwesen.""",Quickborner Str.,12,13158.0,,80.0,11.0
2024-04-11,0 days 17:00:00,0 days 17:30:00,"""Überhöhte Heizkosten zurücknehmen""",Platz der Republik,1,10557.0,,10.0,
2024-04-11,0 days 17:00:00,0 days 18:00:00,"""Olaf Scholz soll erneut darauf aufmerksam gemacht werden, dass sich 2 Menschen gerade im Hungerstreik befinden, weil er den wissenschaftlichen Fakten nicht ins Gesicht blickt und danach handelt!"" (vom 05.04. bis 30.04.2024 - täglich)",,,,!!!!!GEHWEG!!!!!!! Neu: Otto-von-Bismarck-Allee (Spreebogen) - Paul-Löbe-Allee - Umrundung Kanzleramt - Willy-Brandt-Str - Otto-von-Bismarck-Alle Alt: Otto-von-Bismarck-Allee (Spreebogen) - Friedrich-Ebert-Platz - Scheidemannstr. - Platz der Republik - Willy-Brandt-Str - Otto-von-Bismarck-Alle,50.0,12.0
2024-04-11,0 days 17:00:00,0 days 18:30:00,"""Menschen mit Schildern stehen wegen der aktuellen Lage, der Gesundheitsdiktatur, der Berichterstattungen der Medien, der Kriegstreiberei der Politik, der Verfolgung Unschuldiger, der Korruption und der unkontrollierten Migration ..."" (vom 04.01. bis 26.12.2024 - jeweils Do.)",Tempelhofer Damm,,12101.0,,20.0,50.0
2024-04-11,0 days 17:00:00,0 days 19:00:00,"""Eid-Fest Aktion für Gaza""",Rathausstr.,1,10178.0,,100.0,
2024-04-11,0 days 18:00:00,0 days 20:00:00,"""Mahnwache für Rundfunkfreiheit"" (vom 04.01. bis 27.06.2024 - jeweils Do.)",Masurenallee,8,14057.0,,20.0,
2024-04-11,0 days 18:00:00,0 days 23:00:00,"""Unterstützung der Ukraine """,Eichborndamm,213,13437.0,,4.0,11.0
2024-04-12,0 days 00:00:00,0 days 23:59:00,"""Olaf Scholz muss folgende Tatsachen in einer Regierungserklärung aussprechen. Wir haben 0,42 Promille CO2 in der Luft. Emissionspfad ""very low"" des IPCC hat einen Zielwert von 0,35 Promille CO2 im Jahr 2150. Das heißt, es ist schon jetzt viel zu viel CO2 in der Luft. Die aktuelle und die Vorgängerregierungen haben in der Klimapolitik so versagt, dass der Fortbestand der Menschheit extrem gefährdet ist. Wissenschaftliche Fakten müssen von der Regierung klar benannt werden um eine ökologische Zeitenwende einzuleiten."" (vom 25.03. bis 30.04.2024 - täglich)",Spreebogenpark,,10557.0,,25.0,3.0
2024-04-12,0 days 00:00:00,0 days 23:59:00,"""Hungerstreik gegen Paragraph 129 geht weiter! Dauermahnwache vor dem Bundesjustizministerium! Demokratisches Handeln kann keine Straftat darstellen! Freiheit für alle politischen Gefangenen und WEG MIT PARAGRAPH 129A/B STGB!"" (vom 31.03. bis 30.05.2024 - täglich) (vom 31.03. bis 30.05.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,
2024-04-12,0 days 00:00:00,1 days 00:00:00,"""Gerechtigkeit für unsere Bauern, unterstützen der freien Bauern. Mahnwache der Freien Bauern und Bürger des Mittelstandes"" (vom 05.04. bis 31.05.2024 - täglich)",Bulgarische Str.,9,12435.0,,11.0,250.0
2024-04-12,0 days 00:00:00,1 days 00:00:00,"""Wir mahnen die Gerichtsverhandlung vor dem IGH gegen Deutschland, stehen ein für einen gerechten Frieden und fordern ein sofortiges Ende deutscher Waffenlieferungen nach Israel, wie von der UN gefordert."" (vom 08.04. bis 15.04.2024 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,30.0,
2024-04-12,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,24.0
2024-04-12,0 days 08:30:00,0 days 09:00:00,"""Aufklärung jetzt! Was erwarten wir vom Untersuchungsausschuss zum „Neukölln-Komplex“?""",Niederkirchnerstr.,5,10117.0,,20.0,
2024-04-12,0 days 09:30:00,0 days 12:00:00,"""Demonstration gegen den Palästina Kongress !""",Genter Str.,60,13353.0,,,3.0
2024-04-12,0 days 10:00:00,0 days 12:00:00,"""Klimamahnwache zur Einhaltung des Pariser Abkommens, Fridays for Future"" (vom 05.01. bis 28.06.2024 - jeweils Fr.)",Platz der Republik,1,10557.0,,12.0,8.0
2024-04-12,0 days 10:00:00,0 days 18:00:00,"""Hinrichtungswelle im Iran stoppen/ Anhaltende Menschenrechtsverletzungen verurteilen / Solidarität mit den Bürgerprotesten im Iran""",Paul-Löbe-Allee,,10557.0,,10.0,70.0
2024-04-12,0 days 10:00:00,0 days 20:00:00,"""Gegen die Abschaffung der Frau. Gegen die Wiederkehr stereotyper Rollenbilder. Gegen die gesundheitliche Schädigung von Mädchen. Nein zum Selbstbestimmungsgesetz. Für Frauen-/Lesbenrechte. Für den Erhalt autonomer Frauen-/Lesbenräume"" (vom 08.04. bis 12.04.2024 - täglich)",Platz der Republik,,10557.0,,25.0,3.0
2024-04-12,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,15.0
2024-04-12,0 days 11:30:00,0 days 14:30:00,"""Anlässlich des Besuchs des Ministerpräsidenten Georgiens eine Protest Demo Protestiert wird gegen die Neuauflage des russischen Agentengesetzes in Georgien und gleichzeitig wird die Solidarität mit in Georgien protestierender georgischen Bevölkerung gezeigt""",Willy-Brandt-Str.,1,10557.0,,15.0,350.0
2024-04-12,0 days 12:00:00,0 days 14:30:00,"""Attacke gegen Hundekacke im Körnerkiez (zum 13. Mal)""",Schierker Platz,5,12051.0,Jonasstr. (AK - vor der Peter-Petersen-Schule) - Jonasstr. - Ilsestr. - Thomasstr. - Hermannstr. - Schierker Str. - Altenbraker Str. - Nogatstr. - Kirchhofstr. - Schierker Str. - Schierker Str. auf Höhe Spielplatz/Schierker Platz (EK),400.0,150.0
2024-04-12,0 days 12:00:00,0 days 15:00:00,"""Kritik am Gesetz über die Selbstbestimmung in Bezug auf den Geschlechtseintrag (SBGG) aus Perspektive von trans*, inter* und nicht-binären Menschen sowie UnterstützerInnen""",Platz der Republik,1,10557.0,,30.0,10.0
2024-04-12,0 days 12:00:00,0 days 20:00:00,"""Im Sinne der Menschenrechte, Demokratie, Rechtsstaatlichkeit und Presse- und Meinungsfreiheit setzen wir ein Zeichen für die Freiheit von Julian Assange, der seit über vier Jahren ohne Urteil im Hochsicherheitsgefängnis Belmarsh sitzt und gegen seine Auslieferung an die USA wegen der Veröffentlichungen von Kriegsverbrechen, die in Zusammenarbeit mit großen Medien erfolgten. Journalismus ist kein Verbrechen. Wir laden alle Menschen herzlich ein zu uns zu kommen, um sich zu informieren, uns zu unterstützen, oder mit uns zu diskutieren."" (vom 05.01. bis 26.04.2024 - jeweils Fr.)",Pariser Platz,,10117.0,,8.0,
2024-04-12,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,3.0
2024-04-12,0 days 14:00:00,0 days 18:00:00,"""Eine Ausstellung gegen Hinrichtungen im Iran und die Unterstützung der Menschen, die täglich unter der Unterdrückung der diktatorischen Regierung der Mullahs im Iran stehen.""",Hermann-Ehlers-Platz,,12165.0,,5.0,
2024-04-12,0 days 15:00:00,0 days 20:00:00,"""Sanktionsfreie Straßenmusik in Berlin""",Warschauer Str.,,10243.0,,2.0,25.0
2024-04-12,0 days 16:00:00,0 days 18:00:00,"„Buntes Pflaster - bunte Bilder statt brauner Gedanken, Malaktion am Jungfernstieg am LIO""",Jungfernstieg,3,12207.0,,40.0,40.0
2024-04-12,0 days 16:00:00,0 days 18:00:00,"""Israelis in Berlin fordern ein Ende des Krieges! Für sofortigen Waffenstillstand, Freilassung der Geiseln und eine diplomatische Lösung für eine nachhaltige Zukunft in Israel-Palästina""",Werderscher Markt,1,10117.0,,100.0,9.0
2024-04-12,0 days 17:00:00,0 days 18:00:00,"""Olaf Scholz soll erneut darauf aufmerksam gemacht werden, dass sich 2 Menschen gerade im Hungerstreik befinden, weil er den wissenschaftlichen Fakten nicht ins Gesicht blickt und danach handelt!"" (vom 05.04. bis 30.04.2024 - täglich)",,,,!!!!!GEHWEG!!!!!!! Neu: Otto-von-Bismarck-Allee (Spreebogen) - Paul-Löbe-Allee - Umrundung Kanzleramt - Willy-Brandt-Str - Otto-von-Bismarck-Alle Alt: Otto-von-Bismarck-Allee (Spreebogen) - Friedrich-Ebert-Platz - Scheidemannstr. - Platz der Republik - Willy-Brandt-Str - Otto-von-Bismarck-Alle,50.0,25.0
2024-04-12,0 days 18:30:00,0 days 20:00:00,"""Wir stehen an eurer Seite - Mahnwache zum Schutz jüdischen Lebens"" (vom 01.03. bis 31.05.2024 - jeweils Fr.)",Fraenkelufer,18,10999.0,,30.0,5.0
2024-04-12,0 days 18:30:00,0 days 21:00:00,"""Berliner Taxifahrerinnen und Taxifahrer protestieren gegen das Sponsoring des „Bundespresseball“ durch „Uber“. Wir sehen darin eine gefährliche Einflussnahme auf die offizielle „öffentliche Meinung“ durch einen Konzern, der unablässig Gesetzesverstöße seiner Geschäftspartner ermöglicht und kaschiert. „Uber“ steht für ein System, das mit viel Geld durchsetzt wird. Seine Grundlage sind Schwarzarbeit, Dumpinglöhne, Steuerhinterziehung und Verkürzung von Sozialabgaben. Uber-Partnerbetriebe verstoßen flächendeckend gegen Mindestlohn- und Arbeitszeitgesetz. Durch zu niedrige Angaben über gezahlte Löhne ergaunern sich Betriebe und ihre Angestellten im Interesse des Uber-Konzerns Lohnsubventionen in Form von Sozialleistungen. Damit finanzieren sie Dumpingpreise und die Zerstörung des Taxigewerbes.""",Pariser Platz,1,10117.0,,50.0,12.0
2024-04-13,0 days 00:00:00,0 days 23:59:00,"""Olaf Scholz muss folgende Tatsachen in einer Regierungserklärung aussprechen. Wir haben 0,42 Promille CO2 in der Luft. Emissionspfad ""very low"" des IPCC hat einen Zielwert von 0,35 Promille CO2 im Jahr 2150. Das heißt, es ist schon jetzt viel zu viel CO2 in der Luft. Die aktuelle und die Vorgängerregierungen haben in der Klimapolitik so versagt, dass der Fortbestand der Menschheit extrem gefährdet ist. Wissenschaftliche Fakten müssen von der Regierung klar benannt werden um eine ökologische Zeitenwende einzuleiten."" (vom 25.03. bis 30.04.2024 - täglich)",Spreebogenpark,,10557.0,,25.0,
2024-04-13,0 days 00:00:00,0 days 23:59:00,"""Hungerstreik gegen Paragraph 129 geht weiter! Dauermahnwache vor dem Bundesjustizministerium! Demokratisches Handeln kann keine Straftat darstellen! Freiheit für alle politischen Gefangenen und WEG MIT PARAGRAPH 129A/B STGB!"" (vom 31.03. bis 30.05.2024 - täglich) (vom 31.03. bis 30.05.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,
2024-04-13,0 days 00:00:00,1 days 00:00:00,"""Gerechtigkeit für unsere Bauern, unterstützen der freien Bauern. Mahnwache der Freien Bauern und Bürger des Mittelstandes"" (vom 05.04. bis 31.05.2024 - täglich)",Bulgarische Str.,9,12435.0,,11.0,100.0
2024-04-13,0 days 00:00:00,1 days 00:00:00,"""Wir mahnen die Gerichtsverhandlung vor dem IGH gegen Deutschland, stehen ein für einen gerechten Frieden und fordern ein sofortiges Ende deutscher Waffenlieferungen nach Israel, wie von der UN gefordert."" (vom 08.04. bis 15.04.2024 - täglich)",Heinrich-von-Gagern-Str.,,10557.0,,30.0,
2024-04-13,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,60.0
2024-04-13,0 days 10:00:00,0 days 12:00:00,"""Kundgebung gegen die AfD in Reinickendorf""",Eichhorster Weg,80,13435.0,,100.0,
2024-04-13,0 days 10:00:00,0 days 18:00:00,"""Gegen Mietverdrängung durch sogenannte energetische Sanierung und Luxussanierung für unverfälschte Denkmalpflege, Verstoss gegen den Kaufvertrag."" (vom 20.01. bis 20.04.2024 - jeweils Mi.,Sa.,So.)",Kehrwieder,,13509.0,An der Heide - Kehrwieder - Am Rosensteg- Am Brunnen (alle 2 Stunden im Wechsel),6.0,
2024-04-13,0 days 10:00:00,0 days 18:00:00,"""Eine Ausstellung gegen Hinrichtungen im Iran und die Unterstützung der Menschen, die täglich unter der Unterdrückung der diktatorischen Regierung der Mullahs im Iran stehen.""",Gärtnerstr.,24,10245.0,,5.0,19.0
2024-04-13,0 days 10:00:00,0 days 20:00:00,"""Wir meckern nicht nur, wir handeln! Gegen die aktuelle Politik""",,,,NEU: P+R Parkplatz Pankow Heinersdorf - Am feuchten Winkel – Dammerowstr. - Pankow Kirche – Breite Str. - Rathaus Pankow – Mühlenstr. – Berliner Str. - Wisbyer Str. – Ostseestr. - Greifswalder Str. – Berliner Allee - Buschallee - Suermondtstr. - Hauptstr. - Rhinstr. – Am Tierpark – Treskowallee – An der Wuhlheide - Rummelsburger Str. - Rummelsburger Landstr. - Köpenicker Chaussee – Hauptstr. - Marktgrafen Damm - Stralauer Allee – Mühlenstr. - Stralauer Platz – Holzmarktstr. - Alexanderstr. - Otto-Braun-Str. – Alexanderstr. - Brückenstr. - Heinrich-Heine-Str. - Prinzenstr. - Moritzplatz - Prinzenstr. - Gitschiner Str. - Hallesches Ufer – Reichpietschufer - Klingelhöferstr. - Hofjägerallee – Großer Stern – Straße des 17. - Sowjetischen Denkmal (ZK) - Straße des 17. Juni - Brandenburger Tor – Ebertstr. - Behrenstr. - Glinkastr. - Unter den Linden -Karl-Liebknecht-Str. - Prenzlauer Allee – Prenzlauer Promenade - Pankow Heinersdorfer Brücke - Am Feuchten Winkel – P+R Parkplatz Pankow Heinersdorf ALT: P+R Parkplatz Pankow Heinersdorf - Am feuchten Winkel – Dammerowstr. - Pankow Kirche – Breite Str. - Rathaus Pankow – Mühlenstr. – Berliner Str. - Wisbyer Str. – Ostseestr. - Greifswalder Str. – Berliner Allee - Buschallee - Suermondtstr. - Hauptstr. - Rhinstr. - Landsberger Allee - Allee der Kosmonauten – Am Tierpark – Treskowallee – An der Wuhlheide - Rummelsburger Str. - Rummelsburger Landstr. - Köpenicker Chaussee – Hauptstr. - Marktgrafen Damm - Stralauer Allee – Mühlenstr. - Stralauer Platz – Holzmarktstr. - Alexanderstr. - Otto-Braun-Str. – Alexanderstr. - Brückenstr. - Heinrich-Heine-Str. - Prinzenstr. - Moritzplatz - Prinzenstr. - Gitschiner Str. - Hallesches Ufer – Reichpietschufer - Klingelhöferstr. - Hofjägerallee – Großer Stern – Straße des 17. - Sowjetischen Denkmal (ZK) - Straße des 17. Juni - Brandenburger Tor – Ebertstr. - Behrenstr. - Glinkastr. - Unter den Linden -Karl-Liebknecht-Str. - Prenzlauer Allee – Prenzlauer Promenade - Pankow Heinersdorfer Brücke - Am Feuchten Winkel – P+R Parkplatz Pankow Heinersdorf,500.0,10.0
2024-04-13,0 days 10:30:00,0 days 12:00:00,"""über die Wichtigkeit unserer Demokratie und die Teilnahme an demokratischen Wahlen informieren""",S-Bhf. Lichterfelde-Ost,,12209.0,,10.0,10.0
2024-04-13,0 days 10:30:00,0 days 12:30:00,"""Keine Bettenstreichungen in Spandauer Krankenhäusern!""",Carl-Schurz-Str.,,13597.0,,10.0,15.0
2024-04-13,0 days 11:00:00,0 days 11:30:00,"""2. Stille Mahnwache wg. des schweren Unfalls am 9.3.2024. (Tötung einer Mutter und eines Kindes)""",Leipziger Str.,3,10117.0,,250.0,
2024-04-13,0 days 11:00:00,0 days 18:00:00,"""Der Corona Pressespiegel ist eine Presseinstallation die die Stimmen der Opfer der Corona-Politik anhand von Presseartikeln dokumentiert.""",Rathausstr.,5,10178.0,,15.0,
2024-04-13,0 days 11:00:00,0 days 18:00:00,"""Mahnwache zur Klimakrise""",Frankfurter Allee,115,10365.0,,30.0,
2024-04-13,0 days 12:00:00,0 days 13:00:00,"""Wir brauchen mehr Lehrkräfte für unsere Schulen und einen beherzten Neuanfang!""",Heinrich-Dathe-Platz,1,10319.0,,100.0,3.0
2024-04-13,0 days 12:00:00,0 days 14:30:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,
2024-04-13,0 days 12:00:00,0 days 17:00:00,"""Solidarität mit Palästina""",Oranienplatz,,10999.0,,1000.0,8.0
2024-04-13,0 days 12:00:00,0 days 20:00:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 30.03. bis 30.11.2024 - jeweils Sa.)",Pariser Platz,,10117.0,,20.0,32.0
2024-04-13,0 days 12:30:00,0 days 14:00:00,"""#VisionZero - Fahrraddemonstration zum Gedenken an einen tödlich verunglückten Radfahrer""",,,,Möckernstr. 47 (vor dem ADFC-Velokiez) - Möckernstr. - Tempelhofer Ufer - Waterlooufer - Zossener Brücke - Gitschiner Str. - Prinzenstr. - Moritzplatz - Prinzenstr. - Heinrich-Heine-Str. - Brückenstr. - Jannowitzbrücke - Alexanderstr. - Otto-Braun-Str. - Greifswalder Str. - Berliner Allee - Malchower Chaussee - Dorfstr. - Bundesstr. 2 - Am Luchgraben (am Unfallort),30.0,
2024-04-13,0 days 13:00:00,0 days 20:00:00,Stop the genocide [sic],Germaniastr.,21,12099.0,,100.0,
2024-04-13,0 days 13:00:00,0 days 21:00:00,"""Sanktionsfreie Straßenmusik in Berlin""",Alexanderplatz,,10178.0,,2.0,55.0
2024-04-13,0 days 13:30:00,0 days 16:00:00,"""Gegen die VERFASSUNGSÄNDERUNG DER DIKTATORISCHE REGIERUNG IN TOGO. Gegen EINE MONARCHIE IN TOGO. Gegen EINE FÜNFTE AMTSZEIT FAURE GNASSINGBÉ. Gegen die SITUATION DER MENSCHENRECHTE.""",Platz der Republik,1,10557.0,Pariser Platz 5 - Unter den Linden - Wilhelmstr. - Dorotheenstr. - Scheidemannstr. - Platz der Republik,200.0,34.0
2024-04-13,0 days 13:45:00,0 days 14:30:00,"""Mahnwache zum Gedenken des verstorbenen Radfahrers Unfallmeldung 0675, und 0708""",Am Luchgraben,,13051.0,,50.0,60.0
2024-04-13,0 days 14:00:00,0 days 14:45:00,"""Sicherheit für die Kinder am Waldsee-Spielplatz""",Parkstr.,1,13467.0,,50.0,3.0
